Container length: 24400
Container width: 12200
Boxes Volume: 2.90150519E8
Container Volume: 297680000
Utilization: 97.47061240257995

Packed Boxes: 16
format: x y length width
0 0  19430 1680
15820 9120  8580 3080
0 9120  8720 3080
19448 0  4952 3085
0 1680  19430 1080
0 2760  8580 3080
16990 6060  7410 3060
0 6035  4049 3085
17980 3085  6420 2920
4049 6040  8580 3080
12760 4790  3060 7410
8720 9125  3910 3075
12730 2760  5250 1850
16410 5440  580 3680
15830 5400  580 3720
8580 2760  4049 3085

numOfBlemishes: 0
