Container length: 24400
Container width: 12200
Boxes Volume: 2.9204905E8
Container Volume: 297680000
Utilization: 98.10838820209622

Packed Boxes: 21
format: x y length width
0 0  8550 5875
15940 0  8460 5880
17070 6120  7330 6080
0 9120  8580 3080
9660 8825  7410 3375
10565 0  5375 3850
0 5880  4300 1550
4300 5880  3900 580
8550 3850  1280 2780
9830 3850  1850 4850
11680 3850  880 4830
12560 3850  1600 4900
0 7430  8460 1080
14160 3850  1600 4900
8550 0  1080 3320
8580 6630  1080 5360
0 8510  3720 580
4300 6460  4190 880
15760 5880  1280 2780
9630 0  880 3720
3720 8510  4830 580

numOfBlemishes: 0
