BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Mixed3,1,1,24400*12200,2.9768E8,13,2.935355E8,98.6077331362537%,13,0,2.935355E8,0.0
Mixed3,2,1,24400*12200,2.9768E8,6,2.9462085E8,98.97233606557377%,6,0,2.9462085E8,0.0
Mixed3,3,1,24400*12200,2.9768E8,7,2.95305E8,99.2021633969363%,7,0,2.95305E8,0.0
Mixed3,4,1,24400*12200,2.9768E8,14,2.923442E8,98.20753829615694%,14,0,2.923442E8,0.0
Mixed3,5,1,24400*12200,2.9768E8,14,2.950596E8,99.11972588013974%,14,0,2.950596E8,0.0
Mixed3,6,1,24400*12200,2.9768E8,9,2.943063424E8,98.86668314969093%,9,0,2.943063424E8,0.0
Mixed3,7,1,24400*12200,2.9768E8,8,2.952388E8,99.17992475141092%,8,0,2.952388E8,0.0
Mixed3,8,1,24400*12200,2.9768E8,6,2.932533E8,98.51293335124967%,6,0,2.932533E8,0.0
Mixed3,9,1,24400*12200,2.9768E8,10,2.9540445E8,99.2355717549046%,10,0,2.9540445E8,0.0
Mixed3,10,1,24400*12200,2.9768E8,10,2.946998E8,98.99885783391562%,10,0,2.946998E8,0.0
Mixed3,11,1,24400*12200,2.9768E8,11,2.926695E8,98.31681671593657%,11,0,2.926695E8,0.0
Mixed3,12,1,24400*12200,2.9768E8,6,2.949687E8,99.0891897339425%,6,0,2.949687E8,0.0
Mixed3,13,1,24400*12200,2.9768E8,9,2.9644615E8,99.58551128728837%,9,0,2.9644615E8,0.0
Mixed3,14,1,24400*12200,2.9768E8,13,2.954291E8,99.2438524590164%,13,0,2.954291E8,0.0
Mixed3,15,1,24400*12200,2.9768E8,10,2.9144215E8,97.90451155603333%,10,0,2.9144215E8,0.0
Mixed3,16,MIXED,24400*12200,2.9768E8,8,2.937284715575E8,98.67255830337946%,7,1,2.925844715575E8,1144000.0
Mixed3,17,1,24400*12200,2.9768E8,12,2.9289615E8,98.39295552270896%,12,0,2.9289615E8,0.0
Mixed3,18,1,24400*12200,2.9768E8,9,2.9375755E8,98.68232665950012%,9,0,2.9375755E8,0.0
Mixed3,19,1,24400*12200,2.9768E8,12,2.947768E8,99.02472453641494%,12,0,2.947768E8,0.0
Mixed3,20,1,24400*12200,2.9768E8,9,2.9351215E8,98.59988914270356%,9,0,2.9351215E8,0.0
Mixed3,21,MIXED,24400*12200,2.9768E8,37,2.924676E8,98.24899220639612%,14,23,1.642907E8,1.281769E8
Mixed3,22,0,24400*12200,2.9768E8,7,2.932843E8,98.52334721848966%,0,7,0.0,2.932843E8
Mixed3,23,0,24400*12200,2.9768E8,2,2.915968E8,97.95646331631282%,0,2,0.0,2.915968E8
Mixed3,24,0,24400*12200,2.9768E8,7,2.88297E8,96.84795753829616%,0,7,0.0,2.88297E8
Mixed3,25,0,24400*12200,2.9768E8,8,2.939067E8,98.73243079817253%,0,8,0.0,2.939067E8
Mixed3,26,0,24400*12200,2.9768E8,9,2.935296E8,98.60575114216608%,0,9,0.0,2.935296E8
Mixed3,27,0,24400*12200,2.9768E8,6,2.916339E8,97.96892636388067%,0,6,0.0,2.916339E8
Mixed3,28,0,24400*12200,2.9768E8,5,1.26944E8,42.64445041655469%,0,5,0.0,1.26944E8
Mixed3,29,0,24400*12200,2.9768E8,6,2.909172E8,97.72816447191616%,0,6,0.0,2.909172E8
Mixed3,30,0,24400*12200,2.9768E8,13,2.917364E8,98.0033593120129%,0,13,0.0,2.917364E8
Mixed3,31,0,24400*12200,2.9768E8,9,2.928622E8,98.38155065842516%,0,9,0.0,2.928622E8
Mixed3,32,0,24400*12200,2.9768E8,8,2.930804E8,98.45485084654662%,0,8,0.0,2.930804E8
Mixed3,33,0,24400*12200,2.9768E8,10,2.942583E8,98.85054420854608%,0,10,0.0,2.942583E8
Mixed3,34,0,24400*12200,2.9768E8,10,2.941039E8,98.79867643106692%,0,10,0.0,2.941039E8
Mixed3,35,0,24400*12200,2.9768E8,12,2.950345E8,99.11129400698738%,0,12,0.0,2.950345E8
Mixed3,36,0,24400*12200,2.9768E8,9,2.8808915E8,96.77813423810804%,0,9,0.0,2.8808915E8
Mixed3,37,0,24400*12200,2.9768E8,7,2.939788E8,98.75665143778554%,0,7,0.0,2.939788E8
Mixed3,38,0,24400*12200,2.9768E8,6,2.91925E8,98.06671593657619%,0,6,0.0,2.91925E8
Mixed3,39,0,24400*12200,2.9768E8,9,2.911823E8,97.81721983337813%,0,9,0.0,2.911823E8
