Container length: 24400
Container width: 12200
Boxes Volume: 2.962291E8
Container Volume: 297680000
Utilization: 99.51259742004837

Packed Boxes: 17
format: x y length width
0 0  5560 3580
0 5560  5580 6640
0 3580  9400 1240
0 4820  7260 680
5560 0  8400 3580
5580 5970  10570 6230
5580 5500  5870 470
7260 4820  6650 680
9400 3580  7400 1240
13960 0  10390 3580
16150 6690  7550 5510
11450 5500  6080 470
13910 4820  10390 680
16800 3580  7400 1240
16150 6010  7390 680
17530 5500  6080 470
23700 5550  680 6650

numOfBlemishes: 0
