Container length: 24400
Container width: 12200
Boxes Volume: 2.911878E8
Container Volume: 297680000
Utilization: 97.81906745498523

Packed Boxes: 19
format: x y length width
0 0  5080 1080
0 4790  3060 7410
0 1080  22080 3080
3060 6320  4580 5880
0 4160  21820 580
5080 0  17720 1080
7640 10020  14920 2180
3060 4740  15220 580
3060 5320  21170 880
7640 7720  9650 2300
7640 6840  11880 880
7640 6260  15480 580
17290 8340  5080 1680
17290 7760  3900 580
22560 7900  1550 4300
22800 0  1600 5180
18280 4740  3720 580
22080 1080  680 3900
19520 6880  4690 880

numOfBlemishes: 0
