Container length: 24400
Container width: 12200
Boxes Volume: 2.9382824E8
Container Volume: 297680000
Utilization: 98.70607363611933

Packed Boxes: 18
format: x y length width
0 0  22480 880
0 7330  5580 4870
0 880  17680 3680
0 4560  19930 1080
0 5650  19430 1680
5580 9115  4049 3085
5580 8235  17980 880
5580 7355  13420 880
9629 9115  5312 3085
14941 9115  5312 3085
17680 880  4220 3080
20253 9115  4049 3085
17680 3960  3900 580
22480 0  1850 4850
21900 880  580 3720
19000 7355  5390 880
19430 5755  4900 1600
19930 4850  3720 880

numOfBlemishes: 0
