Container length: 24400
Container width: 12200
Boxes Volume: 2.3830035E8
Container Volume: 297680000
Utilization: 80.0525228433217

Packed Boxes: 23
format: x y length width
0 0  22380 880
3320 11320  21080 880
0 3955  2830 8245
23320 0  1080 8610
0 880  20480 880
16690 10240  7710 1080
22640 0  680 7710
0 1760  7710 1080
16690 9160  7710 1080
21560 880  1080 7710
0 2840  7510 1080
2830 7750  8610 3570
20480 880  1080 6110
16600 1760  3880 2760
18190 7050  3370 2110
2830 3920  3690 2760
2830 7070  7710 680
17650 4520  2830 2100
15920 3610  680 7710
15240 3610  680 7710
7710 1760  7710 680
14560 3610  680 7710
7710 2440  7710 680

numOfBlemishes: 0
