Container length: 24400
Container width: 12200
Boxes Volume: 2.900872E8
Container Volume: 297680000
Utilization: 97.44934157484546

Packed Boxes: 19
format: x y length width
0 0  5090 4180
16700 0  7700 3030
18180 8990  6220 3210
0 8870  7510 3330
16890 3030  7510 3570
18290 7410  6110 1580
0 5300  7510 3570
0 4180  10590 1080
16690 6730  7710 680
5090 0  7710 1080
5090 1080  7500 3030
10480 9170  7700 3030
7510 8180  2660 4020
13030 0  3670 4330
10170 7590  8010 1580
7510 5350  2100 2830
10680 4330  6210 1080
10080 6510  6610 1080
10280 5410  6610 1080

numOfBlemishes: 0
