Container length: 24400
Container width: 12200
Boxes Volume: 2.932258E8
Container Volume: 297680000
Utilization: 98.5036952432142

Packed Boxes: 16
format: x y length width
0 0  1080 5610
18690 0  5710 3750
19880 7030  4520 5170
0 7110  4180 5090
1080 0  4180 5090
18730 3750  5670 3210
4180 7030  5710 5170
14170 7030  5710 5170
0 5950  9910 1080
5260 0  5710 5170
15710 0  2980 5670
1080 5170  8610 680
11000 0  4710 5670
9890 7110  4180 5090
10330 6350  8400 680
10020 5670  8710 680

numOfBlemishes: 0
