BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet3,1,0,24400*12200,2.9768E8,10,2.941951E8,98.82931335662457%,
Cabinet3,2,0,24400*12200,2.9768E8,10,2.941827E8,98.82514780972858%,
Cabinet3,3,0,24400*12200,2.9768E8,11,2.944866E8,98.92723730180059%,
Cabinet3,4,0,24400*12200,2.9768E8,11,2.937227E8,98.67061945713519%,
Cabinet3,5,0,24400*12200,2.9768E8,11,2.941973E8,98.8300524052674%,
Cabinet3,6,0,24400*12200,2.9768E8,5,2.961478E8,99.4852862133835%,
Cabinet3,7,0,24400*12200,2.9768E8,13,2.917226E8,97.99872346143509%,
Cabinet3,8,0,24400*12200,2.9768E8,12,2.955227E8,99.27529561945714%,
Cabinet3,9,0,24400*12200,2.9768E8,5,2.944939E8,98.92968959957001%,
Cabinet3,10,0,24400*12200,2.9768E8,9,2.933398E8,98.54199140016125%,
Cabinet3,11,0,24400*12200,2.9768E8,9,2.964482E8,99.586199946251%,
Cabinet3,12,0,24400*12200,2.9768E8,10,2.953569E8,99.21959822628327%,
Cabinet3,13,0,24400*12200,2.9768E8,9,2.922229E8,98.16678984144048%,
Cabinet3,14,0,24400*12200,2.9768E8,14,2.933302E8,98.53876646062886%,
Cabinet3,15,0,24400*12200,2.9768E8,11,2.945279E8,98.94111126041388%,
Cabinet3,16,0,24400*12200,2.9768E8,12,2.945507E8,98.94877049180327%,
Cabinet3,17,0,24400*12200,2.9768E8,11,2.964505E8,99.58697258801398%,
Cabinet3,18,0,24400*12200,2.9768E8,13,2.931212E8,98.46855683955926%,
Cabinet3,19,0,24400*12200,2.9768E8,16,2.961123E8,99.47336065573771%,
Cabinet3,20,0,24400*12200,2.9768E8,8,2.954224648E8,99.2416234883096%,
Cabinet3,21,0,24400*12200,2.9768E8,13,2.965801E8,99.63050927170116%,
Cabinet3,22,0,24400*12200,2.9768E8,16,2.959736E8,99.4267669981188%,
