BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Mixed1,1,1,9333691243,0,0,0,910.0,558.0,5.0778E7,0,0
Mixed1,1,1,9335621251,14680,0,0,972.0,524.0,5.09328E7,0,0
Mixed1,1,1,9333691007,19330,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,1,1,9333691008,0,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,1,1,9333691009,14260,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,1,1,9333691017,5070,11120,0,572.0,108.0,6177600.0,0,0
Mixed1,1,1,9333691154,15680,5240,0,872.0,108.0,9417600.0,0,0
Mixed1,1,1,9333691176,5070,5845,0,872.0,527.5,4.5998E7,0,0
Mixed1,1,1,9333691002,9100,0,90,572.0,557.0,3.18604E7,0,0
Mixed1,1,0,9335621212,0,5580,0,472.0,88.0,4153600.0,0,0
Mixed1,1,0,9335621186,10850,11320,0,341.0,88.0,3000800.0,0,0
Mixed1,2,1,9333691025,0,0,0,2148.0,545.0,1.17066E8,0,0
Mixed1,2,1,9335621249,14680,7160,0,972.0,504.0,4.89888E7,0,0
Mixed1,2,1,9335621155,0,6940,0,826.0,526.0,4.34476E7,0,0
Mixed1,2,1,9333691010,8260,7130,0,572.0,507.0,2.90004E7,0,0
Mixed1,2,0,9333691223,22480,0,0,192.0,337.0,6470400.0,0,0
Mixed1,2,0,9335621213,21600,0,90,472.0,88.0,4153600.0,0,0
Mixed1,2,0,9333691224,22480,3370,0,192.0,337.0,6470400.0,0,0
Mixed1,2,0,9333691158,0,6360,0,1396.0,58.0,8096800.0,0,0
Mixed1,2,0,9333691102,0,5450,0,772.0,88.0,6793600.0,0,0
Mixed1,2,0,9333691119,14760,6280,0,772.0,88.0,6793600.0,0,0
Mixed1,2,0,9333691160,8520,5450,0,1396.0,58.0,8096800.0,0,0
Mixed1,3,1,9335621174,0,0,90,826.0,526.0,4.34476E7,0,0
Mixed1,3,1,9333691005,18830,0,90,572.0,557.0,3.18604E7,0,0
Mixed1,3,1,9333691013,18830,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,3,1,9333691150,0,8830,0,872.0,337.0,2.93864E7,0,0
Mixed1,3,1,9335621154,5260,0,0,942.0,527.0,4.96434E7,0,0
Mixed1,3,1,9333691165,10110,8830,0,872.0,337.0,2.93864E7,0,0
Mixed1,3,1,9333691087,15000,0,90,728.0,383.0,2.78824E7,0,0
Mixed1,3,1,9333691091,5260,5320,0,341.0,351.0,1.19691E7,0,0
Mixed1,3,1,9335621132,8670,5460,0,631.0,337.0,2.12647E7,0,0
Mixed1,4,1,9335621143,0,0,0,1272.0,228.0,2.90016E7,0,0
Mixed1,4,1,9335621193,2320,3300,0,2208.0,890.0,1.96512E8,0,0
Mixed1,4,1,9333691203,15300,0,0,910.0,287.0,2.6117E7,0,0
Mixed1,4,1,9335621160,0,2780,90,942.0,228.0,2.14776E7,0,0
Mixed1,4,0,9333691128,2280,2280,0,622.0,88.0,5473600.0,0,0
Mixed1,4,0,9333691140,8500,2280,0,622.0,88.0,5473600.0,0,0
Mixed1,5,1,9335621148,0,0,0,942.0,557.0,5.24694E7,0,0
Mixed1,5,1,9335621161,14980,0,0,942.0,557.0,5.24694E7,0,0
Mixed1,5,1,9333691061,18950,6620,90,558.0,545.0,3.0411E7,0,0
Mixed1,5,1,9333691169,0,11120,0,872.0,108.0,9417600.0,0,0
Mixed1,5,1,9335621149,0,5570,0,942.0,555.0,5.2281E7,0,0
Mixed1,5,1,9333691109,10230,11320,0,872.0,88.0,7673600.0,0,0
Mixed1,5,1,9335621167,9530,5750,0,942.0,557.0,5.24694E7,0,0
Mixed1,5,1,9333691068,9420,0,90,558.0,545.0,3.0411E7,0,0
Mixed1,6,1,9335621200+9333691221+9333691222+9333691268+9333691275+9333691216,0,0,0,890.0,871.0,7.7519E7,0,0
Mixed1,6,1,9333691199,15300,0,0,910.0,337.0,3.0667E7,0,0
Mixed1,6,1,9335621156,19150,7540,90,466.0,525.0,2.4465E7,0,0
Mixed1,6,1,9333691207,0,8830,0,910.0,337.0,3.0667E7,0,0
Mixed1,6,1,9333691230,21020,3370,90,413.0,338.0,1.39594E7,0,0
Mixed1,6,1,9335621252,9430,6960,0,972.0,524.0,5.09328E7,0,0
Mixed1,6,1,9333691096,9300,3370,0,1172.0,354.0,4.14888E7,0,0
Mixed1,6,1,9335621133,8900,0,0,631.0,337.0,2.12647E7,0,0
Mixed1,7,1,9333691185,0,0,90,872.0,527.5,4.5998E7,0,0
Mixed1,7,1,9333691136,20820,0,90,728.0,358.0,2.60624E7,0,0
Mixed1,7,1,9335621215,19110,7480,90,472.0,529.0,2.49688E7,0,0
Mixed1,7,1,9335621137,0,8840,0,631.0,336.0,2.12016E7,0,0
Mixed1,7,1,9333691104,13540,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,7,1,9333691099,5275,0,0,772.0,558.0,4.30776E7,0,0
Mixed1,7,1,9333691116,11390,6620,0,772.0,558.0,4.30776E7,0,0
Mixed1,7,1,9333691029,6310,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,7,1,9333691101,13100,5580,0,772.0,88.0,6793600.0,0,0
Mixed1,8,1,9335621184+9333691267,0,0,0,890.0,872.0,7.7608E7,0,0
Mixed1,8,1,9333691015,18820,0,0,558.0,558.0,3.11364E7,0,0
Mixed1,8,1,9333691030,19330,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,8,1,9333691229,0,8830,0,910.0,337.0,3.0667E7,0,0
Mixed1,8,1,9333691043,14260,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,8,1,9335621204,14100,0,0,472.0,557.0,2.62904E7,0,0
Mixed1,8,1,9333691127,18180,5580,0,622.0,88.0,5473600.0,0,0
Mixed1,8,1,9333691044,8900,0,90,572.0,507.0,2.90004E7,0,0
Mixed1,8,1,9333691053,9100,6480,90,572.0,507.0,2.90004E7,0,0
Mixed1,9,1,9333691003,0,0,0,2148.0,558.0,1.198584E8,0,0
Mixed1,9,1,9335621173,14980,6930,0,942.0,527.0,4.96434E7,0,0
Mixed1,9,1,9333691075,0,6620,90,558.0,545.0,3.0411E7,0,0
Mixed1,9,1,9335621136,21480,0,0,292.0,337.0,9840400.0,0,0
Mixed1,9,1,9335621131,21480,3370,0,292.0,338.0,9869600.0,0,0
Mixed1,9,1,9335621153,5450,11220,0,942.0,98.0,9231600.0,0,0
Mixed1,9,1,9335621214,0,5580,0,472.0,98.0,4625600.0,0,0
Mixed1,9,1,9335621180,5450,5650,0,942.0,557.0,5.24694E7,0,0
Mixed1,9,1,9333691063,15760,5850,0,572.0,108.0,6177600.0,0,0
Mixed1,10,1,9333691054,19330,0,90,572.0,507.0,2.90004E7,0,0
Mixed1,10,1,9335621158,18820,6320,90,588.0,558.0,3.28104E7,0,0
Mixed1,10,1,9333691055,14260,0,90,572.0,507.0,2.90004E7,0,0
Mixed1,10,1,9333691014,13250,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,10,1,9335621216,9540,0,0,472.0,529.0,2.49688E7,0,0
Mixed1,10,1,9333691125,9670,5980,90,622.0,358.0,2.22676E7,0,0
Mixed1,10,1,9335621220,250,6630,0,942.0,557.0,5.24694E7,0,0
Mixed1,10,1,9333691111,820,0,0,872.0,88.0,7673600.0,0,0
Mixed1,10,1,9335621232,120,880,0,942.0,527.0,4.96434E7,0,0
Mixed1,11,1,9335621140,11680,0,0,1272.0,759.0,9.65448E7,0,0
Mixed1,11,1,9333691237,21020,8070,90,413.0,338.0,1.39594E7,0,0
Mixed1,11,1,9333691270,17640,8070,90,413.0,338.0,1.39594E7,0,0
Mixed1,11,1,9333691006,11920,11320,0,572.0,88.0,5033600.0,0,0
Mixed1,11,1,9333691137,11420,7740,0,622.0,358.0,2.22676E7,0,0
Mixed1,11,1,9333691020,5960,0,0,572.0,557.0,3.18604E7,0,0
Mixed1,11,1,9333691021,5700,6630,0,572.0,557.0,3.18604E7,0,0
Mixed1,11,1,9333691023,240,0,0,572.0,557.0,3.18604E7,0,0
Mixed1,11,1,9333691024,130,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,11,0,9335621246,0,5570,0,972.0,88.0,8553600.0,0,0
Mixed1,12,1,9333691034,18830,0,90,572.0,557.0,3.18604E7,0,0
Mixed1,12,1,9335621177,18820,6320,90,588.0,558.0,3.28104E7,0,0
Mixed1,12,1,9335621237,9110,0,0,972.0,557.0,5.41404E7,0,0
Mixed1,12,1,9335621139,6100,5821,0,1272.0,637.97,8.114978400000001E7,0,0
Mixed1,12,1,9333691035,3390,0,0,572.0,557.0,3.18604E7,0,0
Mixed1,12,1,9333691037,530,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,12,1,9335621138,30,0,90,631.0,336.0,2.12016E7,0,0
Mixed1,13,1,9335621188,15680,0,0,872.0,98.0,8545600.0,0,0
Mixed1,13,1,9335621146,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,13,1,9335621165,2320,980,0,2208.0,558.0,1.232064E8,0,0
Mixed1,13,1,9333691027,9960,0,0,572.0,88.0,5033600.0,0,0
Mixed1,13,1,9333691118,2240,0,0,772.0,88.0,6793600.0,0,0
Mixed1,13,1,9335621179,40,2780,90,942.0,228.0,2.14776E7,0,0
Mixed1,14,1,9335621203,22120,0,90,472.0,228.0,1.07616E7,0,0
Mixed1,14,1,9333691038,18680,6630,0,572.0,557.0,3.18604E7,0,0
Mixed1,14,1,9335621191,40,0,0,2208.0,558.0,1.232064E8,0,0
Mixed1,14,1,9335621172,14980,5650,0,942.0,98.0,9231600.0,0,0
Mixed1,14,1,9333691048,12960,6630,0,572.0,557.0,3.18604E7,0,0
Mixed1,14,1,9333691112,5680,6620,0,728.0,558.0,4.06224E7,0,0
Mixed1,14,1,9333691028,9260,5580,0,572.0,88.0,5033600.0,0,0
Mixed1,14,1,9335621197,100,6320,90,588.0,558.0,3.28104E7,0,0
Mixed1,15,1,9333691245,15300,0,0,910.0,88.0,8008000.0,0,0
Mixed1,15,1,9335621192,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,15,1,9335621207,2320,880,0,2208.0,558.0,1.232064E8,0,0
Mixed1,15,1,9333691257,6200,0,0,910.0,88.0,8008000.0,0,0
Mixed1,15,1,9333691041,480,0,0,572.0,88.0,5033600.0,0,0
Mixed1,15,1,9335621219,40,2780,90,942.0,228.0,2.14776E7,0,0
Mixed1,16,1,9335621185+9333691274,15500,0,0,890.0,872.0,7.7608E7,0,0
Mixed1,16,1,9333691277,20270,8820,0,413.0,338.0,1.39594E7,0,0
Mixed1,16,1,9333691152,690,8820,0,1958.0,338.0,6.61804E7,0,0
Mixed1,16,1,9333691103,7780,0,0,772.0,527.5,4.0723E7,0,0
Mixed1,16,1,9333691200,7420,5440,0,808.0,338.0,2.73104E7,0,0
Mixed1,16,1,9333691120,60,0,0,772.0,527.5,4.0723E7,0,0
Mixed1,16,1,9333691217,140,5440,0,728.0,338.0,2.46064E7,0,0
Mixed1,17,1,9333691051,18830,0,90,572.0,557.0,3.18604E7,0,0
Mixed1,17,1,9333691059,18830,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,17,1,9335621168,9410,0,0,942.0,555.0,5.2281E7,0,0
Mixed1,17,1,9335621226,9410,6630,0,942.0,557.0,5.24694E7,0,0
Mixed1,17,1,9335621231,9410,5550,0,942.0,98.0,9231600.0,0,0
Mixed1,17,1,9333691121,3830,0,90,728.0,558.0,4.06224E7,0,0
Mixed1,17,1,9335621209,3840,7480,90,472.0,557.0,2.62904E7,0,0
Mixed1,17,1,9333691086,10,0,90,1172.0,382.0,4.47704E7,0,0
Mixed1,18,1,9333691177,0,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,18,1,9333691060,18830,0,90,572.0,557.0,3.18604E7,0,0
Mixed1,18,1,9333691066,18680,6630,0,572.0,557.0,3.18604E7,0,0
Mixed1,18,1,9333691067,0,6480,90,572.0,557.0,3.18604E7,0,0
Mixed1,18,1,9333691186,5570,6620,0,728.0,558.0,4.06224E7,0,0
Mixed1,18,1,9335621157,13580,0,90,466.0,525.0,2.4465E7,0,0
Mixed1,18,1,9333691042,18680,5750,0,572.0,88.0,5033600.0,0,0
Mixed1,18,1,9333691195,13100,4920,90,728.0,558.0,4.06224E7,0,0
Mixed1,18,1,9333691073,7280,0,0,572.0,557.0,3.18604E7,0,0
Mixed1,18,0,9335621247,0,5580,0,972.0,88.0,8553600.0,0,0
Mixed1,19,1,9333691174,15680,0,0,872.0,88.0,7673600.0,0,0
Mixed1,19,1,9335621224,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,19,1,9335621241,2320,880,0,2208.0,558.0,1.232064E8,0,0
Mixed1,19,1,9333691139,9460,0,0,622.0,88.0,5473600.0,0,0
Mixed1,19,1,9335621236,40,0,90,972.0,228.0,2.21616E7,0,0
Mixed1,20,1,9335621199,18820,0,90,588.0,558.0,3.28104E7,0,0
Mixed1,20,1,9335621198,15500,6320,90,588.0,890.0,5.2332E7,0,0
Mixed1,20,1,9335621201,12940,0,0,588.0,558.0,3.28104E7,0,0
Mixed1,20,1,9335621243,5780,6630,0,972.0,557.0,5.41404E7,0,0
Mixed1,20,1,9333691253,5660,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,20,1,9335621248,5780,5650,0,972.0,98.0,9525600.0,0,0
Mixed1,20,1,9335621210,210,7480,90,472.0,557.0,2.62904E7,0,0
Mixed1,20,1,9333691265,80,0,90,728.0,558.0,4.06224E7,0,0
Mixed1,21,1,9333691108,18820,0,90,872.0,558.0,4.86576E7,0,0
Mixed1,21,1,9333691208,16320,8820,0,808.0,338.0,2.73104E7,0,0
Mixed1,21,1,9335621134,6100,0,0,1272.0,752.03,9.565821599999999E7,0,0
Mixed1,21,1,9335621175,11070,7540,90,466.0,525.0,2.4465E7,0,0
Mixed1,21,1,9335621176,5820,7540,90,466.0,525.0,2.4465E7,0,0
Mixed1,21,1,9335621217,220,0,0,588.0,558.0,3.28104E7,0,0
Mixed1,21,1,9333691052,100,11320,0,572.0,88.0,5033600.0,0,0
Mixed1,21,1,9333691074,100,5750,0,572.0,557.0,3.18604E7,0,0
Mixed1,22,1,9333691089,20580,0,90,1172.0,382.0,4.47704E7,0,0
Mixed1,22,1,9333691167,1000,0,0,1958.0,338.0,6.61804E7,0,0
Mixed1,22,1,9333691172,15000,3480,90,872.0,558.0,4.86576E7,0,0
Mixed1,22,1,9333691181,9420,3480,90,872.0,558.0,4.86576E7,0,0
Mixed1,22,1,9335621233,0,6930,0,942.0,527.0,4.96434E7,0,0
Mixed1,22,1,9333691236,320,3380,0,910.0,337.0,3.0667E7,0,0
Mixed1,23,1,9333691070,18680,0,0,572.0,108.0,6177600.0,0,0
Mixed1,23,1,9333691039,2920,6750,0,2148.0,545.0,1.17066E8,0,0
Mixed1,23,1,9333691049,2920,1080,0,2148.0,545.0,1.17066E8,0,0
Mixed1,23,1,9333691183,9960,0,0,872.0,88.0,7673600.0,0,0
Mixed1,23,1,9333691192,1240,0,0,872.0,88.0,7673600.0,0,0
Mixed1,23,1,9333691211,50,3100,90,910.0,287.0,2.6117E7,0,0
Mixed1,24,1,9333691190,18820,0,90,872.0,558.0,4.86576E7,0,0
Mixed1,24,1,9333691219,17120,8820,0,728.0,338.0,2.46064E7,0,0
Mixed1,24,1,9335621194+9333691215,9920,0,0,890.0,871.0,7.7519E7,0,0
Mixed1,24,1,9333691204,8020,9030,0,910.0,317.0,2.8847E7,0,0
Mixed1,24,1,9333691212,820,0,0,910.0,317.0,2.8847E7,0,0
Mixed1,24,1,9333691148,740,8620,0,728.0,358.0,2.60624E7,0,0
Mixed1,24,1,9335621253,200,3170,0,972.0,524.0,5.09328E7,0,0
Mixed1,25,1,9333691056,19330,0,90,572.0,507.0,2.90004E7,0,0
Mixed1,25,1,9335621254,14680,6960,0,972.0,524.0,5.09328E7,0,0
Mixed1,25,1,9335621244,9610,0,0,972.0,557.0,5.41404E7,0,0
Mixed1,25,1,9333691077,18680,5880,0,572.0,108.0,6177600.0,0,0
Mixed1,25,1,9335621234,9100,6320,90,588.0,558.0,3.28104E7,0,0
Mixed1,25,1,9335621227,190,0,0,942.0,555.0,5.2281E7,0,0
Mixed1,25,1,9333691255,0,6620,0,910.0,558.0,5.0778E7,0,0
Mixed1,25,1,9335621195,390,5550,0,871.0,98.0,8535800.0,0,0
Mixed1,26,0,9333691248,0,0,0,835.0,434.0,3.6239E7,0,0
Mixed1,26,0,9333691218,17120,0,0,728.0,338.0,2.46064E7,0,0
Mixed1,26,0,9333691004,2920,6750,0,2148.0,545.0,1.17066E8,0,0
Mixed1,26,0,9333691130,0,6730,90,547.0,254.0,1.38938E7,0,0
Mixed1,26,0,9333691151,15680,3380,0,872.0,337.0,2.93864E7,0,0
Mixed1,26,0,9333691247,0,4340,0,823.0,207.0,1.70361E7,0,0
Mixed1,26,0,9333691110,8400,0,0,872.0,88.0,7673600.0,0,0
Mixed1,26,0,9333691250,8890,880,0,823.0,207.0,1.70361E7,0,0
Mixed1,26,0,9333691135,8350,2950,0,728.0,358.0,2.60624E7,0,0
Mixed1,27,0,9335621250,0,0,90,972.0,524.0,5.09328E7,0,0
Mixed1,27,0,9335621159,18520,0,0,588.0,558.0,3.28104E7,0,0
Mixed1,27,0,9333691194,17120,6620,0,728.0,558.0,4.06224E7,0,0
Mixed1,27,0,9333691129,0,10130,0,535.0,207.0,1.10745E7,0,0
Mixed1,27,0,9335621178,5240,0,0,588.0,558.0,3.28104E7,0,0
Mixed1,27,0,9333691105,5350,6620,0,728.0,558.0,4.06224E7,0,0
Mixed1,27,0,9333691175,15680,5580,0,872.0,88.0,7673600.0,0,0
Mixed1,27,0,9333691113,11240,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,27,0,9333691231,12990,8820,0,413.0,338.0,1.39594E7,0,0
Mixed1,27,0,9333691271,13750,6900,90,192.0,337.0,6470400.0,0,0
Mixed1,27,0,9333691246,5240,5580,0,910.0,88.0,8008000.0,0,0
Mixed1,28,0,9333691157,10440,0,0,1396.0,88.0,1.22848E7,0,0
Mixed1,28,0,9335621147,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,28,0,9335621166,2320,880,0,2208.0,558.0,1.232064E8,0,0
Mixed1,28,0,9333691258,1340,0,0,910.0,88.0,8008000.0,0,0
Mixed1,28,0,9333691132,250,6850,90,535.0,207.0,1.10745E7,0,0
Mixed1,28,0,9333691141,250,880,90,535.0,207.0,1.10745E7,0,0
Mixed1,29,0,9333691166,0,0,0,872.0,337.0,2.93864E7,0,0
Mixed1,29,0,9333691026,2920,6750,0,2148.0,545.0,1.17066E8,0,0
Mixed1,29,0,9333691238,20270,0,0,413.0,338.0,1.39594E7,0,0
Mixed1,29,0,9333691259,0,3970,90,823.0,207.0,1.70361E7,0,0
Mixed1,29,0,9333691232,15300,3380,0,910.0,337.0,3.0667E7,0,0
Mixed1,29,0,9333691269,16140,0,0,413.0,338.0,1.39594E7,0,0
Mixed1,29,0,9333691276,2070,3370,0,413.0,338.0,1.39594E7,0,0
Mixed1,29,0,9333691220,8860,0,0,728.0,338.0,2.46064E7,0,0
Mixed1,29,0,9333691239,6200,3380,0,910.0,337.0,3.0667E7,0,0
Mixed1,30,0,9333691050,2920,0,0,2148.0,558.0,1.198584E8,0,0
Mixed1,30,0,9333691016,18950,6620,90,558.0,545.0,3.0411E7,0,0
Mixed1,30,0,9333691122,11670,6620,0,728.0,558.0,4.06224E7,0,0
Mixed1,30,0,9333691159,10440,5580,0,1396.0,88.0,1.22848E7,0,0
Mixed1,30,0,9335621202,5790,6620,0,588.0,558.0,3.28104E7,0,0
Mixed1,30,0,9333691062,210,6620,0,558.0,558.0,3.11364E7,0,0
Mixed1,30,0,9335621151,1020,5580,0,942.0,88.0,8289600.0,0,0
Mixed1,30,0,9333691133,380,0,90,547.0,254.0,1.38938E7,0,0
Mixed1,31,0,9335621152,14980,0,0,942.0,88.0,8289600.0,0,0
Mixed1,31,0,9335621208,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,31,0,9335621225,2320,880,0,2208.0,558.0,1.232064E8,0,0
Mixed1,31,0,9335621170,5560,0,0,942.0,88.0,8289600.0,0,0
Mixed1,31,0,9333691278,400,0,0,192.0,337.0,6470400.0,0,0
Mixed1,31,0,9333691262,250,3970,90,823.0,207.0,1.70361E7,0,0
Mixed1,32,0,9333691153,0,0,0,1958.0,338.0,6.61804E7,0,0
Mixed1,32,0,9333691088,17120,8370,0,728.0,383.0,2.78824E7,0,0
Mixed1,32,0,9333691201,0,8820,0,808.0,338.0,2.73104E7,0,0
Mixed1,32,0,9333691251,20060,0,90,835.0,434.0,3.6239E7,0,0
Mixed1,32,0,9333691209,0,3380,0,808.0,338.0,2.73104E7,0,0
Mixed1,32,0,9333691184,0,7940,0,872.0,88.0,7673600.0,0,0
Mixed1,32,0,9333691193,0,7060,0,872.0,88.0,7673600.0,0,0
Mixed1,32,0,9333691260,8770,7860,0,835.0,434.0,3.6239E7,0,0
Mixed1,32,0,9333691263,11710,3380,0,835.0,434.0,3.6239E7,0,0
Mixed1,32,0,9333691090,8080,3380,90,341.0,351.0,1.19691E7,0,0
Mixed1,33,0,9335621218,18820,0,90,588.0,558.0,3.28104E7,0,0
Mixed1,33,0,9335621242,2320,6620,0,2208.0,558.0,1.232064E8,0,0
Mixed1,33,0,9333691178,11540,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,33,0,9335621171,9400,5580,0,942.0,88.0,8289600.0,0,0
Mixed1,33,0,9335621235,5660,0,0,588.0,558.0,3.28104E7,0,0
Mixed1,33,0,9333691069,80,0,0,558.0,545.0,3.0411E7,0,0
Mixed1,33,0,9335621187,680,5580,0,872.0,88.0,7673600.0,0,0
Mixed1,33,0,9333691144,250,6850,90,535.0,207.0,1.10745E7,0,0
Mixed1,34,0,9333691187,17120,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,34,0,9333691040,2920,6750,0,2148.0,545.0,1.17066E8,0,0
Mixed1,34,0,9335621229,14980,5870,0,942.0,88.0,8289600.0,0,0
Mixed1,34,0,9333691254,9840,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,34,0,9333691266,2560,0,0,728.0,558.0,4.06224E7,0,0
Mixed1,34,0,9335621230,5560,5870,0,942.0,88.0,8289600.0,0,0
Mixed1,34,0,9333691142,380,6730,90,547.0,254.0,1.38938E7,0,0
Mixed1,34,0,9333691145,20,0,90,547.0,254.0,1.38938E7,0,0
Mixed1,35,0,9333691168,0,0,0,1958.0,338.0,6.61804E7,0,0
Mixed1,35,0,9333691076,18820,6750,0,558.0,545.0,3.0411E7,0,0
Mixed1,35,0,9333691147,0,8620,0,728.0,358.0,2.60624E7,0,0
Mixed1,35,0,9335621190,0,3380,0,872.0,88.0,7673600.0,0,0
