BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet3,1,0,24400*12200,2.9768E8,11,2.934907E8,98.5926834184359%,
Cabinet3,2,0,24400*12200,2.9768E8,10,2.948311E8,99.04296560064498%,
Cabinet3,3,0,24400*12200,2.9768E8,14,2.922437E8,98.17377721042732%,
Cabinet3,4,0,24400*12200,2.9768E8,13,2.952581425061E8,99.18642250272104%,
Cabinet3,5,0,24400*12200,2.9768E8,9,2.943935037144E8,98.89596335474334%,
Cabinet3,6,0,24400*12200,2.9768E8,10,2.94466E8,98.92031711905403%,
Cabinet3,7,0,24400*12200,2.9768E8,10,2.951486E8,99.14962375705454%,
Cabinet3,8,0,24400*12200,2.9768E8,11,2.95344E8,99.21526471378661%,
Cabinet3,9,0,24400*12200,2.9768E8,10,1.702115932E8,57.179384977156666%,
Cabinet3,10,0,24400*12200,2.9768E8,12,2.93919E8,98.73656275194841%,
Cabinet3,11,0,24400*12200,2.9768E8,6,2.946067E8,98.96758263907552%,
Cabinet3,12,0,24400*12200,2.9768E8,9,2.960323E8,99.4464861596345%,
Cabinet3,13,0,24400*12200,2.9768E8,10,2.95792E8,99.36576189196452%,
Cabinet3,14,0,24400*12200,2.9768E8,8,2.959798E8,99.42884977156677%,
Cabinet3,15,0,24400*12200,2.9768E8,12,2.954815E8,99.26145525396399%,
Cabinet3,16,0,24400*12200,2.9768E8,11,2.924084E8,98.22910507927978%,
Cabinet3,17,0,24400*12200,2.9768E8,12,2.950608E8,99.1201289975813%,
Cabinet3,18,0,24400*12200,2.9768E8,11,2.943006932E8,98.8647854071486%,
Cabinet3,19,0,24400*12200,2.9768E8,15,2.95747E8,99.35064498790649%,
Cabinet3,20,0,24400*12200,2.9768E8,12,2.935585E8,98.61545955388337%,
Cabinet3,21,0,24400*12200,2.9768E8,13,2.958408E8,99.38215533458748%,
Cabinet3,22,0,24400*12200,2.9768E8,12,2.955242E8,99.27579951625907%,
Cabinet3,23,0,24400*12200,2.9768E8,8,2.9529E8,99.19712442891695%,
Cabinet3,24,0,24400*12200,2.9768E8,13,2.946316E8,98.97594732598765%,
Cabinet3,25,0,24400*12200,2.9768E8,12,2.952948E8,99.19873689868315%,
Cabinet3,26,0,24400*12200,2.9768E8,12,2.961298E8,99.47923945176028%,
Cabinet3,27,0,24400*12200,2.9768E8,17,2.952889E8,99.19675490459554%,
Cabinet3,28,0,24400*12200,2.9768E8,12,2.946413E8,98.97920585864016%,
Cabinet3,29,0,24400*12200,2.9768E8,11,2.941669932E8,98.81987140553615%,
Cabinet3,30,0,24400*12200,2.9768E8,13,2.936251E8,98.63783257188928%,
Cabinet3,31,0,24400*12200,2.9768E8,10,2.962287E8,99.51246304756786%,
Cabinet3,32,0,24400*12200,2.9768E8,12,2.965305E8,99.61384708411717%,
Cabinet3,33,0,24400*12200,2.9768E8,10,2.926465428144E8,98.30910468099975%,
Cabinet3,34,0,24400*12200,2.9768E8,14,2.948336E8,99.04380542864821%,
Cabinet3,35,0,24400*12200,2.9768E8,11,2.940672E8,98.78634775597958%,
Cabinet3,36,0,24400*12200,2.9768E8,8,2.950212E8,99.10682612201022%,
Cabinet3,37,0,24400*12200,2.9768E8,12,2.948624E8,99.05348024724536%,
Cabinet3,38,0,24400*12200,2.9768E8,14,2.947187E8,99.00520693362%,
Cabinet3,39,0,24400*12200,2.9768E8,5,2.946484E8,98.98159097016931%,
Cabinet3,40,0,24400*12200,2.9768E8,10,2.940513E8,98.78100644987907%,
Cabinet3,41,0,24400*12200,2.9768E8,8,2.948305E8,99.04276404192422%,
Cabinet3,42,0,24400*12200,2.9768E8,13,2.947561E8,99.01777076054825%,
Cabinet3,43,0,24400*12200,2.9768E8,12,2.932494E8,98.51162321956464%,
Cabinet3,44,0,24400*12200,2.9768E8,7,2.94212E8,98.83499059392635%,
Cabinet3,45,1,24400*12200,2.9768E8,6,2.801849932E8,94.1228813490997%,
Cabinet3,46,1,24400*12200,2.9768E8,5,2.826845E8,94.96254367105617%,
Cabinet3,47,1,24400*12200,2.9768E8,6,2.898242E8,97.36099166890621%,
Cabinet3,48,1,24400*12200,2.9768E8,7,2.912628E8,97.84426229508196%,
Cabinet3,49,1,24400*12200,2.9768E8,4,2.893424E8,97.1991400161247%,
Cabinet3,50,1,24400*12200,2.9768E8,6,2.920116E8,98.0958075786079%,
Cabinet3,51,1,24400*12200,2.9768E8,7,2.921238E8,98.13349905939263%,
Cabinet3,52,1,24400*12200,2.9768E8,5,2.84977E8,95.73266595001344%,
Cabinet3,53,1,24400*12200,2.9768E8,4,2.767108E8,92.95579145391024%,
Cabinet3,54,1,24400*12200,2.9768E8,6,2.880384E8,96.76108572964257%,
Cabinet3,55,1,24400*12200,2.9768E8,5,2.883931E8,96.88024052674012%,
Cabinet3,56,1,24400*12200,2.9768E8,6,2.869855E8,96.40738376780436%,
Cabinet3,57,1,24400*12200,2.9768E8,6,2.812589E8,94.48364015049717%,
Cabinet3,58,1,24400*12200,2.9768E8,5,2.870391E8,96.42538968019349%,
Cabinet3,59,1,24400*12200,2.9768E8,7,2.934567E8,98.58126175759203%,
Cabinet3,60,1,24400*12200,2.9768E8,5,2.808486E8,94.3458075786079%,
Cabinet3,61,1,24400*12200,2.9768E8,6,2.859153E8,96.04787019618382%,
Cabinet3,62,1,24400*12200,2.9768E8,6,2.879182932E8,96.72073810803548%,
Cabinet3,63,1,24400*12200,2.9768E8,7,2.871653E8,96.46778419779629%,
Cabinet3,64,1,24400*12200,2.9768E8,5,2.834996E8,95.23636119322764%,
Cabinet3,65,1,24400*12200,2.9768E8,5,2.871438E8,96.46056167696857%,
Cabinet3,66,1,24400*12200,2.9768E8,5,2.84274E8,95.49650631550658%,
Cabinet3,67,1,24400*12200,2.9768E8,6,2.882994E8,96.84876377317924%,
Cabinet3,68,1,24400*12200,2.9768E8,4,2.894976E8,97.25127653856491%,
