Container length: 24400
Container width: 12200
Boxes Volume: 2.9365055E8
Container Volume: 297680000
Utilization: 98.64638202096212

Packed Boxes: 12
format: x y length width
0 0  9120 3900
0 6925  9110 5275
0 3900  4950 2970
4950 3900  4950 2970
9110 6910  11780 5290
9120 0  4880 3900
9900 3900  4950 2970
14000 0  8320 3780
14850 3780  4550 2970
20890 6910  3400 5290
22320 0  2080 3900
19400 3900  4550 2970

numOfBlemishes: 0
