Container length: 24400
Container width: 12200
Boxes Volume: 2.945585E8
Container Volume: 297680000
Utilization: 98.95139075517334

Packed Boxes: 9
format: x y length width
0 0  23020 5575
0 9120  24080 3080
0 7640  22030 1480
0 6560  24280 1080
0 5575  21880 980
23020 0  1280 5600
22030 7820  880 1300
22910 8040  1180 1080
21880 5600  2500 880

numOfBlemishes: 0
