Container length: 24400
Container width: 12200
Boxes Volume: 2.947268E8
Container Volume: 297680000
Utilization: 99.00792797635044

Packed Boxes: 11
format: x y length width
0 0  580 9720
0 10920  14680 1280
580 0  19720 9110
0 10040  18880 880
580 9160  18880 880
14680 11120  9580 1080
18880 10040  5290 1080
20300 0  4090 3400
19460 9160  4800 880
20300 6880  4090 2280
20300 3400  4090 3400

numOfBlemishes: 0
