Container length: 24400
Container width: 12200
Boxes Volume: 2.946097E8
Container Volume: 297680000
Utilization: 98.96859043267939

Packed Boxes: 9
format: x y length width
0 0  4990 7570
0 7620  16430 4580
4990 0  18320 5480
4990 5540  12780 2080
16430 7980  5080 4220
21510 8020  2820 4180
17770 5500  5680 2480
23310 0  1080 3580
23450 3580  880 3900

numOfBlemishes: 0
