Container length: 24400
Container width: 12200
Boxes Volume: 2.857688E8
Container Volume: 297680000
Utilization: 95.99865627519485

Packed Boxes: 9
format: x y length width
0 0  12520 5480
0 5990  2855 6210
2855 8005  3750 4195
6605 6620  14320 5580
2855 5725  3690 2280
12520 0  8720 4680
12520 4680  8500 1900
20925 8600  3400 3600
21240 0  3080 8500

numOfBlemishes: 0
