Container length: 24400
Container width: 12200
Boxes Volume: 2.9433695E8
Container Volume: 297680000
Utilization: 98.87696519752754

Packed Boxes: 15
format: x y length width
0 0  5275 3720
0 9120  12780 3080
0 3765  15300 5355
5275 0  16940 3650
12780 9145  6920 3055
15300 5635  5355 3510
15300 3650  8720 980
19700 9380  4660 2820
15300 4630  8720 980
22215 0  1080 3580
23295 0  1080 3580
20655 8300  3580 1080
20655 7420  3720 880
20655 6540  3720 880
20655 5610  3720 880

numOfBlemishes: 0
