Container length: 24400
Container width: 12200
Boxes Volume: 2.894988E8
Container Volume: 297680000
Utilization: 97.25167965600644

Packed Boxes: 9
format: x y length width
0 0  11820 3720
0 3880  2080 8320
2080 3880  14220 8320
11820 0  12520 2855
16300 7320  3900 4880
16300 2855  4050 4320
20200 9920  4080 2280
20200 7640  4080 2280
20350 2855  4050 4700

numOfBlemishes: 0
