Container length: 24400
Container width: 12200
Boxes Volume: 2.93355E8
Container Volume: 297680000
Utilization: 98.54709755442086

Packed Boxes: 10
format: x y length width
0 0  2900 5590
0 6725  19720 5475
2900 0  20580 5480
0 5645  15280 1080
19720 6720  4080 5480
15280 6145  3900 580
15280 5480  7810 580
23480 0  880 5080
23800 5280  580 6920
19180 6140  3900 580

numOfBlemishes: 0
