BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Cabinet1,1,0,28260961110,0,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,1,0,28248591016,0,7820,0,2306.0,438.0,1.010028E8,0,0
Cabinet1,1,0,28260961111,4710,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,1,0,28248591130,9420,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,1,0,28248591131,14130,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,1,0,28239561130,18840,0,90,763.0,471.0,3.59373E7,0,0
Cabinet1,2,0,28248591138,0,0,90,791.0,585.0,4.62735E7,0,0
Cabinet1,2,0,28248451141,0,8290,0,791.0,391.0,3.09281E7,0,0
Cabinet1,2,0,28239641126,5850,0,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,2,0,28248591145,7910,8770,90,343.0,547.0,1.87621E7,0,0
Cabinet1,2,0,28248451156,5850,4860,90,343.0,759.0,2.60337E7,0,0
Cabinet1,2,0,28239641116,13380,9040,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,2,0,28239641117,13440,5880,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,2,0,28248591213,20960,0,0,343.0,547.0,1.87621E7,0,0
Cabinet1,3,0,28260961196,0,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,3,0,28239181034,3160,0,0,1955.0,438.0,8.5629E7,0,0
Cabinet1,3,0,28233571034,3160,7820,0,1955.0,438.0,8.5629E7,0,0
Cabinet1,3,0,28248451186,3160,4380,90,343.0,759.0,2.60337E7,0,0
Cabinet1,3,0,28260961197,10750,4380,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,3,0,28239641174,22710,0,0,164.0,606.0,9938400.0,0,0
Cabinet1,3,0,28248591235,22710,6140,0,163.0,606.0,9877800.0,0,0
Cabinet1,4,0,28239641061,0,0,90,848.0,223.0,1.89104E7,0,0
Cabinet1,4,0,28260961070,0,8920,0,628.0,328.0,2.05984E7,0,0
Cabinet1,4,0,28260241013,2230,0,0,1671.0,438.0,7.31898E7,0,0
Cabinet1,4,0,28223791013,2230,4540,0,1671.0,438.0,7.31898E7,0,0
Cabinet1,4,0,28248591083,6280,9040,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,4,0,28239181093,17190,10270,90,193.0,679.5,1.311435E7,0,0
Cabinet1,4,0,28260241156,18940,0,90,193.0,529.0,1.02097E7,0,0
Cabinet1,4,0,28260241096,18940,1930,90,791.0,545.0,4.31095E7,0,0
Cabinet1,5,0,28239641127,0,0,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,5,0,28239641025,0,8720,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,5,0,28248591084,0,5560,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,5,0,28239561083,10910,5560,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,5,0,28248441156,14910,8770,90,343.0,759.0,2.60337E7,0,0
Cabinet1,5,0,28239561131,15110,0,0,763.0,471.0,3.59373E7,0,0
Cabinet1,5,0,28248591238,22500,6140,0,163.0,606.0,9877800.0,0,0
Cabinet1,5,0,28239561235,22740,0,0,163.0,606.0,9877800.0,0,0
Cabinet1,6,0,28248591216,0,0,0,193.0,547.0,1.05571E7,0,0
Cabinet1,6,0,28239641148,0,6140,0,791.0,606.0,4.79346E7,0,0
Cabinet1,6,0,28260961052,1930,0,0,791.0,606.0,4.79346E7,0,0
Cabinet1,6,0,28248591195,7910,6730,0,791.0,547.0,4.32677E7,0,0
Cabinet1,6,0,28239561084,9840,0,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,6,0,28239531083,9840,3160,0,1091.0,316.0,3.44756E7,0,0
Cabinet1,6,0,28248591055,15820,9970,0,848.0,223.0,1.89104E7,0,0
Cabinet1,6,0,28248441186,15820,6540,90,343.0,759.0,2.60337E7,0,0
Cabinet1,6,0,28248451079,20750,0,90,628.0,328.0,2.05984E7,0,0
Cabinet1,7,0,28248451216+28248441192,0,0,0,2358.0,815.0,1.92177E8,0,0
Cabinet1,7,0,28260961071,0,8720,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,7,0,28239641216,14910,10570,90,163.0,919.0,1.49797E7,0,0
Cabinet1,7,0,28239561055,14910,8340,0,848.0,223.0,1.89104E7,0,0
Cabinet1,8,0,28239531084,0,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,8,0,28248591053+28248451189,3160,0,0,1765.0,815.0,1.438475E8,0,0
Cabinet1,8,0,28248591024,3160,8720,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,8,0,28239641024,18070,8920,0,627.0,328.0,2.05656E7,0,0
Cabinet1,8,0,28239641134,20810,0,90,791.0,328.0,2.59448E7,0,0
Cabinet1,9,0,28248451149,0,0,0,791.0,382.5,3.025575E7,0,0
Cabinet1,9,0,28239561053+28248451192,0,4050,0,1765.0,815.0,1.438475E8,0,0
Cabinet1,9,0,28239531055,7910,0,0,848.0,223.0,1.89104E7,0,0
Cabinet1,9,0,28239641223,7910,2230,90,163.0,919.0,1.49797E7,0,0
Cabinet1,9,0,28253291208,16390,0,90,193.0,759.0,1.46487E7,0,0
Cabinet1,9,0,28248591023,17650,5930,90,627.0,328.0,2.05656E7,0,0
Cabinet1,9,0,28239181096,17100,1930,90,193.0,679.5,1.311435E7,0,0
Cabinet1,9,0,28239561023,20930,5930,90,627.0,328.0,2.05656E7,0,0
Cabinet1,9,0,28260961131,17650,3860,90,193.0,610.5,1.178265E7,0,0
Cabinet1,10,0,28239521083,0,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,10,0,28260961120,3160,0,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,10,0,28239561024,3160,8720,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,10,0,28239531024,3160,5240,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,10,0,28239181071,18070,8115,0,561.0,408.5,2.291685E7,0,0
Cabinet1,10,0,28248591209,18270,0,90,791.0,606.0,4.79346E7,0,0
Cabinet1,11,0,28239521084,0,0,90,1091.0,316.0,3.44756E7,0,0
Cabinet1,11,0,28239521024,3160,0,0,1491.0,348.0,5.18868E7,0,0
Cabinet1,11,0,28239531053+28248441159,3160,4050,0,1765.0,815.0,1.438475E8,0,0
Cabinet1,11,0,28248441079,18070,0,0,628.0,328.0,2.05984E7,0,0
Cabinet1,11,0,28239641164,20810,4570,90,763.0,328.0,2.50264E7,0,0
Cabinet1,12,0,28260961134,0,0,90,193.0,610.5,1.178265E7,0,0
Cabinet1,12,0,28260961121,0,7490,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,12,0,28248591093,0,1930,0,1511.0,471.0,7.11681E7,0,0
Cabinet1,12,0,28239641219,6105,0,90,193.0,919.0,1.77367E7,0,0
Cabinet1,12,0,28239561209,15110,4290,90,791.0,606.0,4.79346E7,0,0
Cabinet1,12,0,28239641190,15295,0,0,561.0,400.0,2.244E7,0,0
