Container length: 24400
Container width: 12200
Boxes Volume: 2.908981E8
Container Volume: 297680000
Utilization: 97.72174818597152

Packed Boxes: 10
format: x y length width
0 0  5570 5720
0 6630  5720 5570
5570 0  5720 5570
0 5750  9100 880
5720 6630  5720 5570
11290 0  7280 5580
11440 5890  3370 6310
14810 11220  9420 980
14810 5650  9420 5570
18570 0  5720 5570

numOfBlemishes: 0
