Container length: 24400
Container width: 12200
Boxes Volume: 2.9338976E8
Container Volume: 297680000
Utilization: 98.5587745229777

Packed Boxes: 10
format: x y length width
0 0  5275 8720
0 8790  3510 3410
3510 8820  7280 3380
5275 0  9471 8760
10790 8820  7280 3380
14746 0  9420 5270
18070 8840  6310 3360
14746 5310  3410 3510
18156 5460  4130 3380
22286 5470  1920 3370

numOfBlemishes: 0
