Container length: 24400
Container width: 12200
Boxes Volume: 2.755574E8
Container Volume: 297680000
Utilization: 92.56832840634239

Packed Boxes: 9
format: x y length width
0 0  5880 5580
0 6480  5070 5720
5070 6620  7280 5580
5880 0  5450 5580
11330 0  7280 5580
12350 6620  7280 5580
18610 0  5720 5070
19630 6630  4720 5570
18610 5070  5720 1080

numOfBlemishes: 0
