Container length: 24400
Container width: 12200
Boxes Volume: 2.903418E8
Container Volume: 297680000
Utilization: 97.53486965869389

Packed Boxes: 9
format: x y length width
0 0  7280 3580
0 8820  19580 3380
0 3580  9720 5240
7280 0  8720 3370
9720 3370  4720 5290
16000 0  4130 3380
14440 3380  9720 5240
19580 8820  4130 3380
20130 0  4130 3380

numOfBlemishes: 0
