Container length: 24400
Container width: 12200
Boxes Volume: 2.898971E8
Container Volume: 297680000
Utilization: 97.38548105348026

Packed Boxes: 13
format: x y length width
0 0  5800 930
0 6120  15720 6080
0 930  7215 4840
5800 0  8720 880
7215 880  15720 3265
7215 4145  15720 880
7215 5025  15720 880
14520 0  8720 880
15720 8530  7620 3670
15720 5955  7620 2575
23240 0  1130 5000
23340 8120  1000 4080
23340 5540  910 2580

numOfBlemishes: 0
