Container length: 24400
Container width: 12200
Boxes Volume: 2.30667768125E8
Container Volume: 297680000
Utilization: 77.48850044510884

Packed Boxes: 27
format: x y length width
0 0  3488 960
0 11120  11450 1080
0 960  3378 960
0 10020  4500 1100
0 1920  2788 7265
3488 0  4500 1100
3378 1100  4500 1100
2788 5520  1140 4500
2788 2200  4500 1140
4500 10040  5140 1080
3928 8880  4500 1140
2788 3340  4500 1140
3928 4818  2940 4062
7988 0  4062 2940
6868 5940  4062 2940
7288 2940  5642 2740
8428 9080  3378 960
9640 10160  3378 960
12050 0  4062 2940
13018 9260  4062 2940
10930 6340  5642 2740
12930 2940  4500 1300
16112 0  5642 2740
17080 9460  5642 2740
12930 4240  4500 1300
16572 8160  4500 1100
17430 2740  1300 4500

numOfBlemishes: 0
