BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Others3,1,0,000808020,0,0,0,1499.0,218.0,3.26782E7,0,0
Others3,1,0,001484020,0,7625,0,2005.0,457.5,9.172875E7,0,0
Others3,1,0,001487023,0,2180,0,2005.0,457.5,9.172875E7,0,0
Others3,1,0,001821139,0,6845,0,1090.0,78.0,8502000.0,0,0
Others3,1,0,001803121,14990,0,0,924.0,218.0,2.01432E7,0,0
Others3,1,0,001867012,10900,6845,0,913.0,78.0,7121400.0,0,0
Others3,1,0,000774022,20050,3490,90,871.0,338.0,2.94398E7,0,0
Others3,1,0,001766084,20050,2180,0,408.0,108.0,4406400.0,0,0
Others3,1,0,000786034,23430,3500,90,870.0,88.0,7656000.0,0,0
Others3,2,0,004384083,0,0,0,757.5,320.0,2.424E7,0,0
Others3,2,0,001882027,0,7485,0,1775.0,471.5,8.369125E7,0,0
Others3,2,0,000784032,0,3200,0,871.0,337.0,2.93527E7,0,0
Others3,2,0,001797115,0,6605,0,2318.0,88.0,2.03984E7,0,0
Others3,2,0,004385084,7575,0,0,757.5,320.0,2.424E7,0,0
Others3,2,0,000756004,8710,3200,0,566.0,338.0,1.91308E7,0,0
Others3,2,0,001884029,15150,0,0,913.0,560.0,5.1128E7,0,0
Others3,2,0,001529065,17750,7625,0,555.0,457.5,2.539125E7,0,0
Others3,2,0,000788036,14370,5725,0,870.0,88.0,7656000.0,0,0
Others3,2,0,000820032,23300,9900,90,230.0,88.0,2024000.0,0,0
Others3,2,0,001771089,23300,5820,90,408.0,108.0,4406400.0,0,0
Others3,3,0,004408107,0,0,0,661.0,483.0,3.19263E7,0,0
Others3,3,0,002011044,0,8545,0,1155.0,365.5,4.221525E7,0,0
Others3,3,0,002012045,0,4890,0,1155.0,365.5,4.221525E7,0,0
Others3,3,0,001883028,6610,0,0,1775.0,471.5,8.369125E7,0,0
Others3,3,0,000790002,11550,8820,0,871.0,338.0,2.94398E7,0,0
Others3,3,0,001460050,11550,4873,0,554.0,394.75,2.186915E7,0,0
Others3,3,0,002032065,20260,5645,90,655.5,225.0,1.474875E7,0,0
Others3,3,0,001790108,17090,5625,0,312.0,319.5,9968400.0,0,0
Others3,3,0,000816028,17090,4715,0,630.0,88.0,5544000.0,0,0
Others3,3,0,001693011,22510,5770,90,643.0,188.0,1.20884E7,0,0
Others3,4,0,002013046,0,0,90,1155.0,365.0,4.21575E7,0,0
Others3,4,0,001787105,3650,0,0,1458.0,338.0,4.92804E7,0,0
Others3,4,0,001530066,3650,7625,0,555.0,457.5,2.539125E7,0,0
Others3,4,0,001461051,3650,3380,0,554.0,394.75,2.186915E7,0,0
Others3,4,0,001725043,9200,7600,0,1297.5,460.0,5.9685E7,0,0
Others3,4,0,001801119,9190,3380,0,1450.0,78.0,1.131E7,0,0
Others3,4,0,000766014,9190,4160,0,566.0,338.0,1.91308E7,0,0
Others3,4,0,000792004,18230,0,0,612.0,338.0,2.06856E7,0,0
Others3,4,0,000776024,14850,4160,0,276.0,338.0,9328800.0,0,0
Others3,4,0,001695013,17610,4160,0,643.0,188.0,1.20884E7,0,0
Others3,4,0,001727045,22175,7600,0,209.25,460.0,9625500.0,0,0
Others3,4,0,004338037,17610,6045,0,660.5,155.5,1.0270775E7,0,0
