BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Mixed2,1,MIXED,24400*12200,2.9768E8,21,2.9204905E8,98.10838820209622%,6,15,2.1667135E8,7.53777E7
Mixed2,2,1,24400*12200,2.9768E8,7,2.923374E8,98.20525396398818%,7,0,2.923374E8,0.0
Mixed2,3,1,24400*12200,2.9768E8,9,2.930799E8,98.45468288094597%,9,0,2.930799E8,0.0
Mixed2,4,1,24400*12200,2.9768E8,10,2.93604E8,98.63074442354207%,10,0,2.93604E8,0.0
Mixed2,5,1,24400*12200,2.9768E8,9,2.930614E8,98.44846815372212%,9,0,2.930614E8,0.0
Mixed2,6,1,24400*12200,2.9768E8,13,2.9127515E8,97.8484110454179%,13,0,2.9127515E8,0.0
Mixed2,7,1,24400*12200,2.9768E8,6,2.937901E8,98.69326122010213%,6,0,2.937901E8,0.0
Mixed2,8,1,24400*12200,2.9768E8,13,2.9196145E8,98.07896062886321%,13,0,2.9196145E8,0.0
Mixed2,9,1,24400*12200,2.9768E8,11,2.9237405E8,98.21756584251546%,11,0,2.9237405E8,0.0
Mixed2,10,1,24400*12200,2.9768E8,10,2.922949E8,98.19097688793335%,10,0,2.922949E8,0.0
Mixed2,11,1,24400*12200,2.9768E8,11,2.9308825E8,98.45748790647676%,11,0,2.9308825E8,0.0
Mixed2,12,1,24400*12200,2.9768E8,8,2.9302935E8,98.43770155872078%,8,0,2.9302935E8,0.0
Mixed2,13,1,24400*12200,2.9768E8,10,2.929703E8,98.4178648212846%,10,0,2.929703E8,0.0
Mixed2,14,1,24400*12200,2.9768E8,13,2.936542E8,98.64760816984682%,13,0,2.936542E8,0.0
Mixed2,15,1,24400*12200,2.9768E8,11,2.927916E8,98.3578339156141%,11,0,2.927916E8,0.0
Mixed2,16,1,24400*12200,2.9768E8,12,2.9355135E8,98.61305764579414%,12,0,2.9355135E8,0.0
Mixed2,17,1,24400*12200,2.9768E8,13,2.94415964E8,98.90350846546627%,13,0,2.94415964E8,0.0
Mixed2,18,1,24400*12200,2.9768E8,12,2.9362416E8,98.63751679656006%,12,0,2.9362416E8,0.0
Mixed2,19,1,24400*12200,2.9768E8,7,2.9498335E8,99.09411112604138%,7,0,2.9498335E8,0.0
Mixed2,20,1,24400*12200,2.9768E8,7,2.9534785E8,99.21655804891158%,7,0,2.9534785E8,0.0
Mixed2,21,1,24400*12200,2.9768E8,5,2.94273E8,98.85548239720504%,5,0,2.94273E8,0.0
Mixed2,22,1,24400*12200,2.9768E8,14,2.938742E8,98.72151303413061%,14,0,2.938742E8,0.0
Mixed2,23,1,24400*12200,2.9768E8,9,2.955342E8,99.27915882827197%,9,0,2.955342E8,0.0
Mixed2,24,1,24400*12200,2.9768E8,14,2.937955E8,98.69507524858908%,14,0,2.937955E8,0.0
Mixed2,25,1,24400*12200,2.9768E8,9,2.953747E8,99.22557780166622%,9,0,2.953747E8,0.0
Mixed2,26,1,24400*12200,2.9768E8,11,2.938299E8,98.70663128191346%,11,0,2.938299E8,0.0
Mixed2,27,1,24400*12200,2.9768E8,11,2.9502505E8,99.10811945713519%,11,0,2.9502505E8,0.0
Mixed2,28,0,24400*12200,2.9768E8,1,7410000.0,2.489250201558721%,0,1,0.0,7410000.0
Mixed2,29,0,24400*12200,2.9768E8,18,2.89454399E8,97.23676397473797%,0,18,0.0,2.89454399E8
Mixed2,30,0,24400*12200,2.9768E8,19,2.89946692E8,97.40214055361463%,0,19,0.0,2.89946692E8
Mixed2,31,0,24400*12200,2.9768E8,9,2.909915E8,97.753124160172%,0,9,0.0,2.909915E8
Mixed2,32,0,24400*12200,2.9768E8,13,2.91374099E8,97.88165110185433%,0,13,0.0,2.91374099E8
Mixed2,33,0,24400*12200,2.9768E8,9,2.928197E8,98.36727358237033%,0,9,0.0,2.928197E8
Mixed2,34,0,24400*12200,2.9768E8,11,2.940754E8,98.78910239183016%,0,11,0.0,2.940754E8
Mixed2,35,0,24400*12200,2.9768E8,7,2.942223635E8,98.83847201693094%,0,7,0.0,2.942223635E8
Mixed2,36,0,24400*12200,2.9768E8,12,2.94153E8,98.81517065305026%,0,12,0.0,2.94153E8
Mixed2,37,0,24400*12200,2.9768E8,13,2.917859635E8,98.02000923810803%,0,13,0.0,2.917859635E8
Mixed2,38,0,24400*12200,2.9768E8,16,2.90150519E8,97.47061240257995%,0,16,0.0,2.90150519E8
Mixed2,39,0,24400*12200,2.9768E8,12,2.93487171E8,98.59149791722655%,0,12,0.0,2.93487171E8
Mixed2,40,0,24400*12200,2.9768E8,12,2.915203E8,97.93076457941415%,0,12,0.0,2.915203E8
