Container length: 24400
Container width: 12200
Boxes Volume: 2.910992E8
Container Volume: 297680000
Utilization: 97.78930395055093

Packed Boxes: 17
format: x y length width
0 0  6710 5520
20990 0  3410 7080
0 6520  7080 5680
16820 8620  7580 3580
17410 0  3580 7580
6710 0  7080 3760
13830 0  3580 7580
7080 5120  5680 7080
13240 8620  3580 3580
20520 7740  3880 880
21020 7160  3380 580
0 5520  3210 680
14340 7740  6180 880
3210 5520  3730 880
6710 3760  7080 680
6710 4440  6210 680
12950 4840  880 3780

numOfBlemishes: 0
