Container length: 24400
Container width: 12200
Boxes Volume: 2.952501275E8
Container Volume: 297680000
Utilization: 99.18373001209352

Packed Boxes: 17
format: x y length width
0 0  5680 7080
17320 0  7080 3580
18590 7030  5810 5170
0 8770  5670 3430
0 7690  8710 1080
10485 3580  13915 3370
0 7110  6900 580
5670 8820  10170 3380
5680 0  7510 3570
15850 7645  2740 4555
13290 0  4030 3580
5680 3570  1580 3380
7150 6965  11440 680
7260 3570  1080 3210
8340 3570  2110 3370
8950 8240  6900 580
8770 7660  7080 580

numOfBlemishes: 0
