Container length: 24400
Container width: 12200
Boxes Volume: 2.935534E8
Container Volume: 297680000
Utilization: 98.61374630475679

Packed Boxes: 16
format: x y length width
0 0  5680 7080
20820 0  3580 7580
20820 8440  3580 3760
0 8620  5710 3580
17140 0  3680 8780
13740 8790  7080 3410
5680 0  7080 5680
5710 6520  7080 5680
13460 0  3680 8780
0 7940  5710 680
20820 7760  3580 680
0 7260  5710 680
12860 9020  880 3180
12830 0  630 8080
5680 5680  3430 680
9110 5680  3680 730

numOfBlemishes: 0
