BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Others3,1,1,24400*12200,2.9768E8,12,2.922003E8,98.15919779629132%,12,0,2.922003E8,0.0
Others3,2,1,24400*12200,2.9768E8,17,2.928462E8,98.37617575920453%,17,0,2.928462E8,0.0
Others3,3,1,24400*12200,2.9768E8,16,2.922798E8,98.18590432679387%,16,0,2.922798E8,0.0
Others3,4,1,24400*12200,2.9768E8,12,2.936537E8,98.64744020424617%,12,0,2.936537E8,0.0
Others3,5,1,24400*12200,2.9768E8,12,2.94243E8,98.84540446116635%,12,0,2.94243E8,0.0
Others3,6,1,24400*12200,2.9768E8,11,2.942578E8,98.85037624294546%,11,0,2.942578E8,0.0
Others3,7,1,24400*12200,2.9768E8,9,2.952002E8,99.16695780704111%,9,0,2.952002E8,0.0
Others3,8,MIXED,24400*12200,2.9768E8,28,2.861916E8,96.14068798710024%,14,14,2.019788E8,8.42128E7
Others3,9,1,24400*12200,2.9768E8,12,2.937819E8,98.69050658425154%,12,0,2.937819E8,0.0
Others3,10,1,24400*12200,2.9768E8,8,2.928936E8,98.39209889814566%,8,0,2.928936E8,0.0
Others3,11,0,24400*12200,2.9768E8,13,2.9079355E8,97.68662657887666%,0,13,0.0,2.9079355E8
Others3,12,0,24400*12200,2.9768E8,9,2.81901036E8,94.69935366836873%,0,9,0.0,2.81901036E8
Others3,13,0,24400*12200,2.9768E8,5,2.928112E8,98.36441816715936%,0,5,0.0,2.928112E8
Others3,14,0,24400*12200,2.9768E8,2,5.042325E7,16.938742945444773%,0,2,0.0,5.042325E7
Others3,15,0,24400*12200,2.9768E8,13,2.892913E8,97.18197393173878%,0,13,0.0,2.892913E8
Others3,16,0,24400*12200,2.9768E8,10,2.89000375E8,97.08424314700349%,0,10,0.0,2.89000375E8
Others3,17,0,24400*12200,2.9768E8,10,2.89427925E8,97.22787053211502%,0,10,0.0,2.89427925E8
Others3,18,0,24400*12200,2.9768E8,9,2.9042465E8,97.56270155872078%,0,9,0.0,2.9042465E8
Others3,19,0,24400*12200,2.9768E8,10,2.91332272E8,97.86760010749798%,0,10,0.0,2.91332272E8
