Container length: 24400
Container width: 12200
Boxes Volume: 2.8706825E8
Container Volume: 297680000
Utilization: 96.4351820747111

Packed Boxes: 11
format: x y length width
0 0  2575 7610
20935 0  3465 7620
15320 9420  9080 2780
0 8200  7740 4000
2575 0  6570 4050
16350 7690  8050 1730
13195 0  7740 4000
2575 4150  6570 4050
13315 4000  7620 3465
7740 8200  7545 4000
9145 0  4000 7545

numOfBlemishes: 0
