Container length: 24400
Container width: 12200
Boxes Volume: 2.947471E8
Container Volume: 297680000
Utilization: 99.01474737973662

Packed Boxes: 17
format: x y length width
0 0  2280 3580
20820 0  3580 2280
11880 4570  12520 7630
0 11320  3900 880
0 7810  5355 3510
2280 0  14420 3900
20320 2280  4080 2280
0 3580  1875 4200
16740 0  4080 2280
3900 11320  3900 880
1875 3900  9120 3900
5355 8240  930 3080
16740 2280  3580 2280
6285 7810  5355 3510
7800 11320  3900 880
10995 3900  880 3900
12840 3900  3900 580

numOfBlemishes: 0
