Container length: 24400
Container width: 12200
Boxes Volume: 2.941618E8
Container Volume: 297680000
Utilization: 98.8181268476216

Packed Boxes: 18
format: x y length width
0 0  680 10710
0 11120  7710 1080
680 0  8610 5670
680 6410  5670 4710
680 5670  7710 680
6350 6370  10130 4750
7710 11120  9910 1080
9290 0  8720 5080
8390 5670  8710 680
9290 5080  7080 580
16480 7370  5710 3750
17620 11120  6610 1080
18010 0  5710 5170
16480 6690  7710 680
17100 5170  6610 680
17100 6010  6410 680
22190 7450  2210 3670
23720 0  680 6410

numOfBlemishes: 0
