Container length: 24400
Container width: 12200
Boxes Volume: 2.924682E8
Container Volume: 297680000
Utilization: 98.2491937651169

Packed Boxes: 19
format: x y length width
0 0  5170 4330
0 6530  6210 5670
0 4330  7510 1080
5170 0  7510 3570
0 5410  8710 1080
6210 6530  8610 5670
5170 3570  8710 680
7510 4250  7510 1080
12680 0  7510 3570
8710 5330  7710 1080
14820 9170  8800 3030
13880 3570  8710 680
14820 7590  8010 1580
15020 4250  7710 680
14820 6510  7710 1080
20190 0  4210 3570
16420 4930  6110 1580
23620 3590  680 8610
22830 4460  680 4710

numOfBlemishes: 0
