Container length: 24400
Container width: 12200
Boxes Volume: 2.9349E8
Container Volume: 297680000
Utilization: 98.59244826659501

Packed Boxes: 22
format: x y length width
0 0  5710 5180
0 8630  8810 3570
0 5200  4330 3430
5710 0  6200 4740
4330 5200  4330 3430
8810 7490  5670 4710
5710 4740  6900 440
11910 0  5170 4520
8660 6810  7710 680
8660 5180  8010 1580
14480 7520  4755 4680
17080 0  5610 3570
12610 4520  8080 630
19235 11120  5160 1080
19235 7540  4030 3580
17080 3570  6080 880
16370 6840  6710 680
16670 5150  7710 1080
16670 6260  7080 580
22690 0  1710 3370
23265 6910  1080 4210
20690 4450  3430 680

numOfBlemishes: 0
