Container length: 24400
Container width: 12200
Boxes Volume: 2.927628E8
Container Volume: 297680000
Utilization: 98.34815909701693

Packed Boxes: 18
format: x y length width
0 0  680 7710
0 8020  5090 4180
680 0  7710 5180
680 6940  8920 1080
5090 8020  5090 4180
680 5180  11640 1080
680 6260  12060 680
8390 0  5810 5170
10180 8530  8080 3670
9600 6940  8080 1080
10180 8150  7080 380
14200 0  5710 5180
12320 5180  7110 1080
12740 6310  11080 630
18260 7020  5710 5180
19910 0  3750 6230
23660 0  680 5710
23970 6060  400 6140

numOfBlemishes: 0
