BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Others2,1,0,000060211,0,0,90,347.0,108.0,3747600.0,0,0
Others2,1,0,000060324,0,10220,0,2163.0,198.0,4.28274E7,0,0
Others2,1,0,000060010,1080,0,0,2113.0,792.0,1.673496E8,0,0
Others2,1,0,000060161,0,9540,0,2163.0,68.0,1.47084E7,0,0
Others2,1,0,000060103,0,8520,0,2041.0,102.0,2.08182E7,0,0
Others2,1,0,000060027,0,3470,90,488.0,108.0,5270400.0,0,0
Others2,1,0,000060160,1080,7940,0,2163.0,58.0,1.25454E7,0,0
Others2,1,0,000060013,21630,9460,90,274.0,58.0,1589200.0,0,0
Others2,1,0,000060167,22210,0,90,788.0,58.0,4570400.0,0,0
Others2,1,0,000060213,22210,8730,90,347.0,58.0,2012600.0,0,0
Others2,1,0,000060093,22790,0,90,601.0,158.0,9495800.0,0,0
Others2,1,0,000060094,22790,6190,90,601.0,158.0,9495800.0,0,0
Others2,1,0,000060100,20410,8580,0,180.0,88.0,1584000.0,0,0
Others2,2,0,000060011,0,0,0,2113.0,528.0,1.115664E8,0,0
Others2,2,0,000060295,0,7720,0,2113.0,448.0,9.46624E7,0,0
Others2,2,0,000060322,0,7140,0,2163.0,58.0,1.25454E7,0,0
Others2,2,0,000060224,0,6560,0,2053.0,58.0,1.19074E7,0,0
Others2,2,0,000060323,0,5280,0,2113.0,68.0,1.43684E7,0,0
Others2,2,0,000060001,0,5980,0,2041.0,58.0,1.18378E7,0,0
Others2,2,0,000060095,21130,0,90,601.0,158.0,9495800.0,0,0
Others2,2,0,000060105,21130,11520,0,308.0,68.0,2094400.0,0,0
Others2,2,0,000060219,21130,8050,90,347.0,58.0,2012600.0,0,0
Others2,2,0,000060165,21710,6720,90,480.0,68.0,3264000.0,0,0
Others2,2,0,000060078,22710,0,90,601.0,58.0,3485800.0,0,0
Others2,2,0,000060044,22390,7270,90,425.0,91.0,3867500.0,0,0
Others2,2,0,000060028,23290,0,90,488.0,108.0,5270400.0,0,0
Others2,2,0,000060145,23300,5060,90,646.0,108.0,6976800.0,0,0
Others2,2,0,000060099,20530,6140,0,258.0,58.0,1496400.0,0,0
Others2,3,0,000060226,0,0,90,58.0,347.0,2012600.0,0,0
Others2,3,0,000060012,0,6620,0,2113.0,558.0,1.179054E8,0,0
Others2,3,0,000060143,0,580,0,2113.0,528.0,1.115664E8,0,0
Others2,3,0,000060225,3470,0,0,2053.0,58.0,1.19074E7,0,0
Others2,3,0,000060325,0,5940,0,2113.0,68.0,1.43684E7,0,0
Others2,3,0,000060004,21130,1160,90,1104.0,58.0,6403200.0,0,0
Others2,3,0,000060031,21710,7620,90,458.0,128.0,5862400.0,0,0
Others2,3,0,000060106,21130,580,0,308.0,58.0,1786400.0,0,0
Others2,3,0,000060096,21710,1160,90,601.0,158.0,9495800.0,0,0
Others2,3,0,000060036,22990,7620,90,458.0,128.0,5862400.0,0,0
Others2,3,0,000060151,23290,1160,90,646.0,108.0,6976800.0,0,0
Others2,4,0,000060144,0,0,0,2113.0,528.0,1.115664E8,0,0
Others2,4,0,000060301,0,7720,0,2113.0,448.0,9.46624E7,0,0
Others2,4,0,000060003,0,7140,0,2041.0,58.0,1.18378E7,0,0
Others2,4,0,000060097,0,6560,0,2041.0,58.0,1.18378E7,0,0
Others2,4,0,000060098,0,5280,0,2041.0,68.0,1.38788E7,0,0
Others2,4,0,000060107,0,5980,0,1986.0,58.0,1.15188E7,0,0
Others2,4,0,000060038,21130,0,90,426.0,128.0,5452800.0,0,0
Others2,4,0,000060220,21130,8730,90,347.0,316.0,1.09652E7,0,0
Others2,4,0,000060039,22410,0,90,426.0,128.0,5452800.0,0,0
