Container length: 24400
Container width: 12200
Boxes Volume: 2.924014E8
Container Volume: 297680000
Utilization: 98.22675356087072

Packed Boxes: 17
format: x y length width
0 0  7080 5680
16690 0  7710 3570
18700 7720  5700 4480
0 7870  5170 4330
15600 3570  8800 3030
0 6790  7710 1080
15790 6640  8610 1080
5170 8990  5670 3210
0 5710  7710 1080
11190 8630  7510 3570
7080 0  7510 3570
14780 0  1910 3570
5170 7910  5710 1080
10990 7950  7710 680
7080 3570  8010 1580
7710 5150  3880 2760
11720 5190  3880 2760

numOfBlemishes: 0
