Container length: 24400
Container width: 12200
Boxes Volume: 2.608874E8
Container Volume: 297680000
Utilization: 87.64021768341843

Packed Boxes: 26
format: x y length width
0 0  8600 3030
19310 8020  5090 4180
0 9170  5600 3030
18730 0  5670 2980
20830 2980  3570 3210
0 3030  8920 1080
0 8090  8920 1080
0 4110  8810 1080
0 7010  8710 1080
15690 6940  8710 1080
10850 11120  8460 1080
0 5190  7710 1080
0 6330  8710 680
15320 6310  9080 630
5600 9990  3670 2210
11020 0  7710 1080
11600 10040  7710 1080
13120 2980  7710 1080
11020 1080  7710 1080
11800 8960  7510 1080
13320 4060  7510 1080
10330 2160  8400 680
13720 5140  7110 1080
8920 0  1080 5810
9270 7750  2110 3370
11950 6850  3370 2110

numOfBlemishes: 0
