Container length: 24400
Container width: 12200
Boxes Volume: 2.914647E8
Container Volume: 297680000
Utilization: 97.9120868046224

Packed Boxes: 16
format: x y length width
0 0  3680 8130
17320 0  7080 5680
17320 6520  7080 5680
0 8520  8780 3680
3680 0  5680 7080
13640 0  3680 8780
9610 8830  7710 3370
9360 0  4030 7080
20690 5680  3710 680
3680 7840  6210 680
3680 7160  6140 680
8780 8620  680 3580
17480 5680  3210 680
9890 8250  3580 580
9890 7670  3580 580
9820 7090  3580 580

numOfBlemishes: 0
