Container length: 24400
Container width: 12200
Boxes Volume: 2.8785581E8
Container Volume: 297680000
Utilization: 96.69974805159903

Packed Boxes: 26
format: x y length width
0 0  8570 5855
16560 0  7840 5070
16480 8320  7920 3880
0 9125  6590 3075
0 6845  5090 2280
19820 6040  4580 2280
6590 8320  5080 3880
11380 0  5180 1700
11820 10820  4660 1380
5090 6345  1280 2780
16070 6840  3750 1480
8570 0  1280 4250
14858 9240  1622 1580
9850 1700  4880 3900
6370 5855  4190 880
11670 5600  3075 3910
14745 1700  880 4690
15625 5070  4080 880
6370 6735  4300 1550
0 5855  4830 880
19705 5070  4690 880
11670 9510  2780 1280
14745 6390  1280 2780
16025 5950  3720 880
15625 1700  880 2920
10670 5600  880 2690

numOfBlemishes: 0
