BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Closet3,1,0,30120411529,0,0,0,2328.0,48.0,1.11744E7,0,0
Closet3,1,0,30120411075,0,8920,0,2393.0,328.0,7.84904E7,0,0
Closet3,1,0,30120411546,0,480,0,2328.0,48.0,1.11744E7,0,0
Closet3,1,0,30120411048,0,960,0,2308.0,328.0,7.57024E7,0,0
Closet3,1,0,30120411123,0,4340,0,2393.0,458.0,1.095994E8,0,0
Closet3,1,0,30120411152,23280,0,90,408.0,100.0,4080000.0,0,0
Closet3,2,0,30120411072,0,0,0,2224.5,425.0,9.454125E7,0,0
Closet3,2,0,30120411049,0,8920,0,2308.0,328.0,7.57024E7,0,0
Closet3,2,0,30120411124,0,4340,0,2308.0,458.0,1.057064E8,0,0
Closet3,2,0,30120411153,22245,0,90,408.0,100.0,4080000.0,0,0
Closet3,2,0,30120411092,23080,5010,90,719.0,118.0,8484200.0,0,0
Closet3,2,0,30120411137,23245,0,90,500.0,113.0,5650000.0,0,0
Closet3,3,0,30120411070,0,0,0,2228.0,208.0,4.63424E7,0,0
Closet3,3,0,30120411074,0,8920,0,2308.0,328.0,7.57024E7,0,0
Closet3,3,0,30120411541,0,2080,0,754.5,400.0,3.018E7,0,0
Closet3,3,0,30120411528,0,8140,0,2328.0,78.0,1.81584E7,0,0
Closet3,3,0,30120411545,0,7360,0,2328.0,78.0,1.81584E7,0,0
Closet3,3,0,30120411093,0,6180,0,719.0,118.0,8484200.0,0,0
Closet3,3,0,30120411076,7545,2080,0,1572.0,327.0,5.14044E7,0,0
Closet3,3,0,30120411165,7190,6430,0,1608.0,93.0,1.49544E7,0,0
Closet3,3,0,30120411078,7545,5350,0,1572.0,88.0,1.38336E7,0,0
Closet3,3,0,30120411567,23080,9635,0,122.0,256.5,3129300.0,0,0
Closet3,3,0,30120411135,23265,0,90,408.0,113.0,4610400.0,0,0
Closet3,3,0,30120411154,23280,4635,90,500.0,100.0,5000000.0,0,0
Closet3,4,0,30120411550,0,0,0,1428.0,278.0,3.96984E7,0,0
Closet3,4,0,30120411107,0,6120,0,1572.0,608.0,9.55776E7,0,0
Closet3,4,0,30120411082,0,2780,0,781.0,324.5,2.534345E7,0,0
Closet3,4,0,30120411077,7810,2780,0,1572.0,327.0,5.14044E7,0,0
Closet3,4,0,30120411531,14280,0,0,908.0,278.0,2.52424E7,0,0
Closet3,4,0,30120411084,15720,8955,0,781.0,324.5,2.534345E7,0,0
Closet3,4,0,30120411104,15720,6120,0,781.0,283.5,2.214135E7,0,0
Closet3,4,0,30120411552,23360,0,90,258.0,91.0,2347800.0,0,0
Closet3,4,0,30120411159,23530,3120,90,908.0,86.0,7808800.0,0,0
Closet3,5,0,30120411083,0,0,0,1572.0,326.5,5.13258E7,0,0
Closet3,5,0,30120411568,0,8200,0,774.0,400.0,3.096E7,0,0
Closet3,5,0,30120411164,0,3265,0,1572.0,78.0,1.22616E7,0,0
Closet3,5,0,30120411120,0,4935,0,1572.0,326.5,5.13258E7,0,0
Closet3,5,0,30120411166,0,4045,0,1608.0,86.0,1.38288E7,0,0
Closet3,5,0,30120411551,7740,9420,0,1428.0,278.0,3.96984E7,0,0
Closet3,5,0,30120411079,7740,8540,0,1572.0,88.0,1.38336E7,0,0
Closet3,5,0,30120411570,15720,0,0,774.0,400.0,3.096E7,0,0
Closet3,5,0,30120411106,15720,5285,0,771.5,325.5,2.5112325E7,0,0
Closet3,5,0,30120411098,16080,4000,0,719.0,118.0,8484200.0,0,0
Closet3,5,0,30120411090,22020,9620,90,258.0,118.0,3044400.0,0,0
Closet3,5,0,30120411091,23200,9620,90,258.0,118.0,3044400.0,0,0
Closet3,5,0,30120411555,23460,0,90,314.0,91.0,2857400.0,0,0
Closet3,5,0,30120411560,23460,6480,90,314.0,91.0,2857400.0,0,0
Closet3,5,0,30120411561,23460,3140,90,314.0,91.0,2857400.0,0,0
Closet3,6,0,30120411574,0,0,90,842.0,78.0,6567600.0,0,0
Closet3,6,0,30120411161,0,11270,0,580.0,93.0,5394000.0,0,0
Closet3,6,0,30120411054+30120411534,780,0,90,762.0,367.0,2.79654E7,0,0
Closet3,6,0,30120411547,0,8500,0,762.0,277.0,2.11074E7,0,0
Closet3,6,0,30120411081+30120411538,4450,0,90,762.0,346.5,2.64033E7,0,0
Closet3,6,0,30120411052,780,7620,0,872.0,88.0,7673600.0,0,0
Closet3,6,0,30120411163,5800,11270,0,908.0,93.0,8444400.0,0,0
Closet3,6,0,30120411549,7915,0,0,1391.0,762.0,1.059942E8,0,0
Closet3,6,0,30120411548,7620,8500,0,762.0,277.0,2.11074E7,0,0
Closet3,6,0,30120411064,9500,7620,0,540.4,88.0,4755520.0,0,0
Closet3,6,0,30120411053,14880,11320,0,872.0,88.0,7673600.0,0,0
Closet3,6,0,30120411126,15240,7650,0,75.0,367.0,2752500.0,0,0
Closet3,6,0,30120411080+30120411535,15990,7650,0,762.0,367.0,2.79654E7,0,0
Closet3,6,0,30120411564,21825,0,90,762.0,257.5,1.96215E7,0,0
Closet3,6,0,30120411150,23610,8530,0,75.0,367.0,2752500.0,0,0
Closet3,7,0,30120411543,0,0,0,754.5,400.0,3.018E7,0,0
Closet3,7,0,30120411146,0,6580,0,1268.0,562.0,7.12616E7,0,0
Closet3,7,0,30120411572,0,4000,0,762.0,257.5,1.96215E7,0,0
Closet3,7,0,30120411050,7545,0,0,872.0,326.0,2.84272E7,0,0
Closet3,7,0,30120411085,7620,3260,0,792.0,325.5,2.57796E7,0,0
Closet3,7,0,30120411533,12680,7360,0,721.5,484.0,3.49206E7,0,0
Closet3,7,0,30120411095,16265,0,0,805.0,173.0,1.39265E7,0,0
Closet3,7,0,30120411162,12680,6580,0,872.0,78.0,6801600.0,0,0
Closet3,7,0,30120411557,16265,1730,90,155.0,400.0,6200000.0,0,0
Closet3,7,0,30120411051,15540,3280,0,872.0,326.0,2.84272E7,0,0
Closet3,7,0,30120411532,19895,7360,90,484.0,158.0,7647200.0,0,0
Closet3,7,0,30120411151,21475,6620,0,286.0,558.0,1.59588E7,0,0
Closet3,7,0,30120411563,20265,1730,90,155.0,400.0,6200000.0,0,0
Closet3,8,0,30120411099,0,0,90,719.0,118.0,8484200.0,0,0
Closet3,8,0,30120411530,0,8520,0,908.0,368.0,3.34144E7,0,0
Closet3,8,0,30120411059,1180,0,0,540.4,470.0,2.53988E7,0,0
Closet3,8,0,30120411537,0,7540,0,908.0,98.0,8898400.0,0,0
Closet3,8,0,30120411105,1180,4705,0,781.0,283.5,2.214135E7,0,0
Closet3,8,0,30120411102,6584,0,0,781.0,296.5,2.315665E7,0,0
Closet3,8,0,30120411539,9080,8735,0,762.0,346.5,2.64033E7,0,0
Closet3,8,0,30120411101,6584,2965,0,805.0,173.0,1.39265E7,0,0
Closet3,8,0,30120411060,9080,5475,0,872.0,326.0,2.84272E7,0,0
Closet3,8,0,30120411573,8990,4695,0,878.0,75.0,6585000.0,0,0
