Container length: 24400
Container width: 12200
Boxes Volume: 2.95093221E8
Container Volume: 297680000
Utilization: 99.13102022305831

Packed Boxes: 12
format: x y length width
0 0  3080 4220
0 4280  3675 7920
3080 0  9500 3900
3675 6320  8460 5880
3675 3900  5375 1700
3675 5600  17720 680
12135 6320  8460 5880
12580 0  8720 5600
9050 3900  3375 1610
20595 6620  3770 5580
21300 0  3085 5312
21395 5312  2790 1280

numOfBlemishes: 0
