Container length: 24400
Container width: 12200
Boxes Volume: 2.9296205E8
Container Volume: 297680000
Utilization: 98.41509338887396

Packed Boxes: 12
format: x y length width
0 0  11520 3370
0 8825  7410 3375
0 3370  7400 5380
7410 8440  1480 3760
8890 4790  3375 7410
7400 3370  4080 1380
7400 4770  1480 3670
11520 0  1480 3760
12265 3980  8720 8220
13000 0  9500 3900
20985 4790  3375 7410
22500 0  1830 4580

numOfBlemishes: 0
