Container length: 24400
Container width: 12200
Boxes Volume: 2.938462E8
Container Volume: 297680000
Utilization: 98.71210696049448

Packed Boxes: 11
format: x y length width
0 0  19930 580
0 7120  21170 5080
0 580  21170 5880
0 6540  21820 580
19930 0  3720 580
21170 7120  1480 5080
21170 580  2580 2920
22650 6840  1080 5360
23730 8480  580 3720
23750 0  580 8480
21170 3500  2580 2920

numOfBlemishes: 0
