Container length: 24400
Container width: 12200
Boxes Volume: 2.954989E8
Container Volume: 297680000
Utilization: 99.26730045686644

Packed Boxes: 11
format: x y length width
0 0  5080 1080
0 6320  17220 5880
0 1080  5280 5070
5080 0  17720 1080
5280 1080  17580 4080
5280 5160  3900 580
5280 5740  15480 580
9180 5160  15220 580
17220 6325  4220 5875
21440 5780  2920 6420
22860 0  1480 5080

numOfBlemishes: 0
