Container length: 24400
Container width: 12200
Boxes Volume: 2.94592499E8
Container Volume: 297680000
Utilization: 98.962812080086

Packed Boxes: 15
format: x y length width
0 0  5070 7070
0 7120  1480 5080
1480 7120  7920 5080
5070 0  3085 4049
8155 0  8720 2855
5070 4049  7410 3060
9400 7130  7840 5070
8155 2855  8550 1080
12480 3935  5950 3070
16875 0  7400 3880
17240 10920  2780 1280
17240 7070  5580 3850
20020 10920  2780 1280
18430 3880  5950 3070
22820 7070  1580 5130

numOfBlemishes: 0
