Container length: 24400
Container width: 12200
Boxes Volume: 2.9441796E8
Container Volume: 297680000
Utilization: 98.90417898414404

Packed Boxes: 9
format: x y length width
0 0  23680 880
0 6620  22780 5580
0 880  22170 1080
0 1960  22180 3900
0 5940  24280 680
22780 8300  1580 3900
22180 880  1600 4900
23780 0  580 5080
22780 6678  1580 1622

numOfBlemishes: 0
