Container length: 24400
Container width: 12200
Boxes Volume: 2.95779948E8
Container Volume: 297680000
Utilization: 99.36171324912657

Packed Boxes: 9
format: x y length width
0 0  7330 12140
7330 0  7660 6790
7330 9900  9650 2300
7330 6825  7820 3075
14990 0  9350 6035
16980 9140  7410 3060
15150 6140  1480 3760
16630 6055  3689 3085
20319 6055  4049 3085

numOfBlemishes: 0
