BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Closet3,1,1,24400*12200,2.9768E8,7,2.914823E8,97.91799919376513%,7,0,2.914823E8,0.0
Closet3,2,1,24400*12200,2.9768E8,16,2.920892E8,98.121875839828%,16,0,2.920892E8,0.0
Closet3,3,1,24400*12200,2.9768E8,15,2.940738E8,98.78856490190809%,15,0,2.940738E8,0.0
Closet3,4,1,24400*12200,2.9768E8,12,2.89307925E8,97.18755878796023%,12,0,2.89307925E8,0.0
Closet3,5,1,24400*12200,2.9768E8,14,2.910417E8,97.76998790647676%,14,0,2.910417E8,0.0
Closet3,6,MIXED,24400*12200,2.9768E8,20,2.766383472E8,92.93145229776941%,13,7,2.425146072E8,3.412374E7
Closet3,7,0,24400*12200,2.9768E8,4,2.8553965E8,95.92167764041923%,0,4,0.0,2.8553965E8
Closet3,8,0,24400*12200,2.9768E8,14,2.8368682E8,95.29925423273313%,0,14,0.0,2.8368682E8
Closet3,9,0,24400*12200,2.9768E8,11,2.8706825E8,96.4351820747111%,0,11,0.0,2.8706825E8
Closet3,10,0,24400*12200,2.9768E8,11,2.3404519E8,78.62308183284063%,0,11,0.0,2.3404519E8
