BatchNo, BoardNo, Color, UPI, X, Y, R, L, W, Area, Type, SubCode
Closet3,1,1,30120411048,0,0,0,2308.0,328.0,7.57024E7,0,0
Closet3,1,1,30120411123,470,7620,0,2393.0,458.0,1.095994E8,0,0
Closet3,1,1,30120411567,23180,0,0,122.0,256.5,3129300.0,0,0
Closet3,1,1,30120411154,23400,2565,90,500.0,100.0,5000000.0,0,0
Closet3,1,1,30120411074,0,3280,0,2308.0,328.0,7.57024E7,0,0
Closet3,1,1,30120411529,0,7140,0,2328.0,48.0,1.11744E7,0,0
Closet3,1,1,30120411546,0,6660,0,2328.0,48.0,1.11744E7,0,0
Closet3,2,1,30120411545,0,0,0,2328.0,78.0,1.81584E7,0,0
Closet3,2,1,30120411092,23220,5010,90,719.0,118.0,8484200.0,0,0
Closet3,2,1,30120411107,0,6120,0,1572.0,608.0,9.55776E7,0,0
Closet3,2,1,30120411155,23400,0,90,500.0,100.0,5000000.0,0,0
Closet3,2,1,30120411165,0,780,0,1608.0,93.0,1.49544E7,0,0
Closet3,2,1,30120411564,20645,4580,90,762.0,257.5,1.96215E7,0,0
Closet3,2,1,30120411076,0,1710,0,1572.0,327.0,5.14044E7,0,0
Closet3,2,1,30120411152,19320,780,0,408.0,100.0,4080000.0,0,0
Closet3,2,1,30120411548,15780,1780,0,762.0,277.0,2.11074E7,0,0
Closet3,2,1,30120411090,19465,9620,90,258.0,118.0,3044400.0,0,0
Closet3,2,1,30120411137,18335,7200,90,500.0,113.0,5650000.0,0,0
Closet3,2,1,30120411078,0,4980,0,1572.0,88.0,1.38336E7,0,0
Closet3,2,1,30120411555,16180,780,0,314.0,91.0,2857400.0,0,0
Closet3,2,1,30120411572,15760,4580,90,762.0,257.5,1.96215E7,0,0
Closet3,2,1,30120411138,19515,4620,90,500.0,113.0,5650000.0,0,0
Closet3,2,1,30120411091,18335,4550,90,258.0,118.0,3044400.0,0,0
Closet3,3,1,30120411533,0,0,0,721.5,484.0,3.49206E7,0,0
Closet3,3,1,30120411146,11720,0,0,1268.0,562.0,7.12616E7,0,0
Closet3,3,1,30120411083,8680,8935,0,1572.0,326.5,5.13258E7,0,0
Closet3,3,1,30120411534+30120411552,0,8530,0,762.0,367.0,2.79654E7,0,0
Closet3,3,1,30120411077,8680,5665,0,1572.0,327.0,5.14044E7,0,0
Closet3,3,1,30120411535+30120411553,0,4860,0,762.0,367.0,2.79654E7,0,0
Closet3,3,1,30120411135,7215,0,0,408.0,113.0,4610400.0,0,0
Closet3,3,1,30120411153,7620,8120,90,408.0,100.0,4080000.0,0,0
Closet3,3,1,30120411136,7215,1130,0,408.0,113.0,4610400.0,0,0
Closet3,3,1,30120411558,7215,2260,90,258.0,91.0,2347800.0,0,0
Closet3,3,1,30120411054,8125,2260,90,260.0,88.0,2288000.0,0,0
Closet3,3,1,30120411559,9005,2260,0,258.0,91.0,2347800.0,0,0
Closet3,3,1,30120411560,7620,4980,90,314.0,91.0,2857400.0,0,0
Closet3,3,1,30120411096,9005,3170,0,258.0,118.0,3044400.0,0,0
Closet3,3,1,30120411097,9005,4350,0,258.0,118.0,3044400.0,0,0
Closet3,4,1,30120411052,0,0,90,872.0,88.0,7673600.0,0,0
Closet3,4,1,30120411080,23520,0,90,260.0,88.0,2288000.0,0,0
Closet3,4,1,30120411120,8680,8935,0,1572.0,326.5,5.13258E7,0,0
Closet3,4,1,30120411106,0,8945,0,771.5,325.5,2.5112325E7,0,0
Closet3,4,1,30120411549,880,0,0,1391.0,762.0,1.059942E8,0,0
Closet3,4,1,30120411050,14800,0,0,872.0,326.0,2.84272E7,0,0
