Container length: 24400
Container width: 12200
Boxes Volume: 2.9316915E8
Container Volume: 297680000
Utilization: 98.4846647406611

Packed Boxes: 26
format: x y length width
0 0  21080 3780
16080 8645  8320 3555
0 9120  8500 3080
22520 0  1880 5880
0 5610  5355 3510
18010 4745  4510 3900
21940 0  580 2900
21360 0  580 2900
23520 6145  880 2500
0 3780  3300 880
22640 6145  880 2500
0 4660  3300 880
21220 2900  1300 880
18620 3780  3900 930
3300 3780  3900 880
3300 4660  12880 880
8510 7210  7570 4990
5355 6540  3080 2580
14720 3780  3900 880
17130 4745  880 3900
16250 4745  880 3900
5355 5540  2100 880
7200 3780  6920 880
7455 5540  8680 480
8440 6630  7810 580
8440 6050  7810 580

numOfBlemishes: 0
