Container length: 24400
Container width: 12200
Boxes Volume: 2.944235E8
Container Volume: 297680000
Utilization: 98.9060400429992

Packed Boxes: 10
format: x y length width
0 0  19730 6010
0 11520  17880 680
0 10940  18410 580
0 6040  19840 4900
17880 11620  6460 580
18410 11040  4570 580
19730 0  4580 6010
19840 7570  3160 3470
23000 7360  1280 4260
19840 6080  4260 1280

numOfBlemishes: 0
