Container length: 24400
Container width: 12200
Boxes Volume: 2.934368E8
Container Volume: 297680000
Utilization: 98.57457672668639

Packed Boxes: 12
format: x y length width
0 0  21130 5280
0 7720  21130 4480
0 7140  20410 580
0 6560  20410 580
0 5280  20410 680
0 5980  19860 580
21130 0  1280 4260
21130 8730  3160 3470
22410 0  1280 4260
23690 0  680 7880
21130 4470  1280 4260
22410 4470  1280 4260

numOfBlemishes: 0
