Container length: 24400
Container width: 12200
Boxes Volume: 2.934605E8
Container Volume: 297680000
Utilization: 98.58253829615694

Packed Boxes: 10
format: x y length width
0 0  18410 680
0 6320  19910 5880
0 680  580 4880
580 680  910 4210
1490 680  21130 5580
18410 0  5780 580
19910 6420  4480 5780
22620 580  580 5780
23200 580  580 5780
23780 580  580 5780

numOfBlemishes: 0
