Container length: 24400
Container width: 12200
Boxes Volume: 2.943576E8
Container Volume: 297680000
Utilization: 98.8839021768342

Packed Boxes: 12
format: x y length width
0 0  19910 4580
0 8720  20210 3480
0 5240  20210 3480
0 4580  17330 580
19910 0  1280 4580
20210 8720  3470 3480
21190 0  1280 4580
17330 4580  6460 580
22470 0  1280 4580
23680 6190  580 6010
20210 5240  3470 3480
23790 0  580 6010

numOfBlemishes: 0
