Container length: 24400
Container width: 12200
Boxes Volume: 2.8518705E8
Container Volume: 297680000
Utilization: 95.80322829884439

Packed Boxes: 9
format: x y length width
0 0  10300 7920
0 8020  5780 4180
5780 8020  5780 4180
10300 0  5280 6460
11560 6920  6460 5280
15580 0  4580 6010
18020 7350  1850 4850
19870 6190  4395 6010
20160 0  4180 5780

numOfBlemishes: 0
