Container length: 24400
Container width: 12200
Boxes Volume: 2.941472E8
Container Volume: 297680000
Utilization: 98.81322225208278

Packed Boxes: 11
format: x y length width
0 0  3470 580
0 6620  21130 5580
0 580  21130 5280
3470 0  20530 580
0 5940  21130 680
21130 1160  580 11040
21710 7620  1280 4580
21130 580  3080 580
21710 1160  1580 6010
22990 7620  1280 4580
23290 1160  1080 6460

numOfBlemishes: 0
