Container length: 24400
Container width: 12200
Boxes Volume: 2.9095505E8
Container Volume: 297680000
Utilization: 97.74087946788498

Packed Boxes: 25
format: x y length width
0 0  15280 3900
15680 8300  8720 3900
0 9365  6210 2835
20120 0  4280 3900
0 7485  5880 1880
0 3900  4200 2080
20820 3900  3580 2280
20200 6425  4200 1875
19240 0  880 7280
0 6605  3900 880
15520 0  3720 880
15520 880  3720 880
6210 3900  4990 7570
11200 3900  4090 3400
15290 1760  3900 4720
11200 7300  3900 4880
4200 3900  880 2500
15290 6480  3900 930
15100 7410  4800 880
5080 3900  880 1300
6210 11470  4970 580
0 5980  3900 580
5080 5200  1080 1180
3900 6400  2100 880
15100 8290  580 3900

numOfBlemishes: 0
