BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea, PriorityQty, OrdinaryQty, PriorityArea, OrdinaryArea
Mixed2,1,1,24400*12200,2.9768E8,6,2.9547535E8,99.25938927707605%,6,0,2.9547535E8,0.0
Mixed2,2,1,24400*12200,2.9768E8,8,2.951705E8,99.1569806503628%,8,0,2.951705E8,0.0
Mixed2,3,1,24400*12200,2.9768E8,5,2.913285E8,97.86633297500671%,5,0,2.913285E8,0.0
Mixed2,4,1,24400*12200,2.9768E8,11,2.93201E8,98.49536414942219%,11,0,2.93201E8,0.0
Mixed2,5,1,24400*12200,2.9768E8,10,2.924706E8,98.25%,10,0,2.924706E8,0.0
Mixed2,6,1,24400*12200,2.9768E8,13,2.9130465E8,97.85832101585595%,13,0,2.9130465E8,0.0
Mixed2,7,MIXED,24400*12200,2.9768E8,28,2.888624E8,97.03789303950552%,13,15,2.233288E8,6.55336E7
Mixed2,8,1,24400*12200,2.9768E8,12,2.941064E8,98.79951625907015%,12,0,2.941064E8,0.0
Mixed2,9,1,24400*12200,2.9768E8,13,2.9197945E8,98.08500739048644%,13,0,2.9197945E8,0.0
Mixed2,10,1,24400*12200,2.9768E8,10,2.9266135E8,98.31407887664606%,10,0,2.9266135E8,0.0
Mixed2,11,1,24400*12200,2.9768E8,12,2.9576355E8,99.35620464928782%,12,0,2.9576355E8,0.0
Mixed2,12,1,24400*12200,2.9768E8,8,2.9377585E8,98.68847420048374%,8,0,2.9377585E8,0.0
Mixed2,13,1,24400*12200,2.9768E8,5,2.942551E8,98.84946922870196%,5,0,2.942551E8,0.0
Mixed2,14,1,24400*12200,2.9768E8,9,2.8989195E8,97.3837510077936%,9,0,2.8989195E8,0.0
Mixed2,15,1,24400*12200,2.9768E8,12,2.950115E8,99.1035675893577%,12,0,2.950115E8,0.0
Mixed2,16,1,24400*12200,2.9768E8,11,2.9108235E8,97.78364350980918%,11,0,2.9108235E8,0.0
Mixed2,17,1,24400*12200,2.9768E8,6,2.928106E8,98.36421660843858%,6,0,2.928106E8,0.0
Mixed2,18,1,24400*12200,2.9768E8,14,2.945023E8,98.93251142166083%,14,0,2.945023E8,0.0
Mixed2,19,1,24400*12200,2.9768E8,11,2.9173115E8,98.00159567320613%,11,0,2.9173115E8,0.0
Mixed2,20,1,24400*12200,2.9768E8,6,2.938694E8,98.71990056436442%,6,0,2.938694E8,0.0
Mixed2,21,1,24400*12200,2.9768E8,13,2.935142E8,98.60057780166622%,13,0,2.935142E8,0.0
Mixed2,22,1,24400*12200,2.9768E8,9,2.939331E8,98.74129938188659%,9,0,2.939331E8,0.0
Mixed2,23,1,24400*12200,2.9768E8,18,2.9280855E8,98.36352794947595%,18,0,2.9280855E8,0.0
Mixed2,24,1,24400*12200,2.9768E8,13,2.92678414E8,98.31981120666487%,13,0,2.92678414E8,0.0
Mixed2,25,1,24400*12200,2.9768E8,9,2.9297115E8,98.41815036280569%,9,0,2.9297115E8,0.0
Mixed2,26,1,24400*12200,2.9768E8,7,2.953379E8,99.21321553345875%,7,0,2.953379E8,0.0
Mixed2,27,1,24400*12200,2.9768E8,7,2.9280726E8,98.36309459822628%,7,0,2.9280726E8,0.0
Mixed2,28,0,24400*12200,2.9768E8,3,2.53298E7,8.50907014243483%,0,3,0.0,2.53298E7
Mixed2,29,0,24400*12200,2.9768E8,16,2.87291571E8,96.51020256651438%,0,16,0.0,2.87291571E8
Mixed2,30,0,24400*12200,2.9768E8,9,2.93221E8,98.502082773448%,0,9,0.0,2.93221E8
Mixed2,31,0,24400*12200,2.9768E8,15,2.920973E8,98.12459688255846%,0,15,0.0,2.920973E8
Mixed2,32,0,24400*12200,2.9768E8,13,2.93154825E8,98.47985252620263%,0,13,0.0,2.93154825E8
Mixed2,33,0,24400*12200,2.9768E8,13,2.908776E8,97.71486159634507%,0,13,0.0,2.908776E8
Mixed2,34,0,24400*12200,2.9768E8,16,2.895826E8,97.27983069067454%,0,16,0.0,2.895826E8
Mixed2,35,0,24400*12200,2.9768E8,8,2.942114E8,98.83478903520559%,0,8,0.0,2.942114E8
Mixed2,36,0,24400*12200,2.9768E8,10,2.923912E8,98.22332706261759%,0,10,0.0,2.923912E8
Mixed2,37,0,24400*12200,2.9768E8,9,2.92895599E8,98.39277042461704%,0,9,0.0,2.92895599E8
Mixed2,38,0,24400*12200,2.9768E8,14,2.93286219E8,98.52399187046493%,0,14,0.0,2.93286219E8
Mixed2,39,0,24400*12200,2.9768E8,17,2.90887041E8,97.71803312281645%,0,17,0.0,2.90887041E8
Mixed2,40,0,24400*12200,2.9768E8,8,2.925064E8,98.26202633700618%,0,8,0.0,2.925064E8
