Container length: 24400
Container width: 12200
Boxes Volume: 2.9064158E8
Container Volume: 297680000
Utilization: 97.6355751142166

Packed Boxes: 25
format: x y length width
0 0  1590 6050
0 6558  2740 5642
1590 0  12400 1080
1590 1080  22380 1090
2740 9260  4062 2940
1590 2170  2940 4062
2740 6320  8172 2940
4530 2170  4500 1140
6802 9260  8172 2940
4530 3310  8172 2940
9030 2170  11450 1080
10912 6320  8172 2940
13990 0  5140 1080
14974 9260  4062 2940
12702 3250  8172 2940
19036 9260  4062 2940
19130 0  5140 1080
19084 8300  3488 960
20480 2170  3488 960
19084 7340  3378 960
23098 7700  1300 4500
19084 6260  5140 1080
20874 3130  3378 960
20874 4090  3488 960
20874 5050  3488 960

numOfBlemishes: 0
